회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS연결),자산(*)(IFRS연결),당기순이익(손실)(IFRS연결),현금및현금성자산(*)(IFRS연결),금융비용(IFRS연결),부채(*)(IFRS연결),자본(*)(IFRS연결),* (정상)영업손익(보고서기재)(IFRS연결),판매비와 관리비(물류원가 등 포함)(*)(IFRS연결),비유동자산(*)(IFRS연결),이익잉여금(*)(연결),기타(영업)비용(*)(IFRS연결)
(주)텔레칩스,054450,2017/12,122666738,123163202,1541272,12995500,0,41205019,81958183,6334056,33169570,47618875,71856810,0
(주)텔레필드,091440,2017/12,37433073,54836220,635728,4560520,0,29263658,25572562,895289,12061133,15747357,17946296,0
(주)텔콘알에프제약,200230,2017/12,41774342,209642245,-19841468,17904892,0,74521199,135121046,-12081153,17244032,157962294,7229728,0
(주)토박스코리아,215480,2017/12,,,,,,,,,,,,
(주)토비스,051360,2017/12,522718329,264185622,12963097,9154278,0,98376301,165809321,20620529,51604483,98589224,120604790,0
(주)토탈소프트뱅크,045340,2017/12,,,,,,,,,,,,
(주)톱텍,108230,2017/12,1138438650,445178864,149466120,239360288,0,117767771,327411093,211698457,19369905,94490914,244859241,0
(주)투비소프트,079970,2017/12,39454565,96133679,-25647764,4458055,0,49624186,46509494,-10006674,26017303,65867831,-9296315,0
(주)트루윈,105550,2017/12,,,,,,,,,,,,
(주)특수건설,026150,2017/12,131132091,117602522,437417,8375491,0,52410951,65191571,2666819,8594994,29579996,30583671,0
(주)티비씨,033830,2017/12,42211580,114357797,3067238,822622,0,10048324,104309473,2677784,8526664,30448075,56181647,0
(주)티사이언티픽,057680,2017/12,,,,,,,,,,,,
(주)티씨엠생명과학,228180,2017/12,,,,,,,,,,,,
(주)티씨케이,064760,2017/12,,,,,,,,,,,,
(주)티에스넥스젠,043220,2017/12,37440454,67116848,-13284055,2667782,0,39475284,27641564,-10156005,11868372,39710464,-23941134,0
(주)티에스이,131290,2017/12,185749435,206198241,16887315,20329676,0,45895888,160302354,22818398,24870961,111681470,110591827,0
(주)티에스트릴리온,284610,2017/12,,,,,,,,,,,,
(주)티엘아이,062860,2017/12,67241628,103630569,-3595727,11335849,0,10189373,93441195,-3969190,21579704,48674079,41392795,0
(주)티케이케미칼,104480,2017/12,,,,,,,,,,,,
(주)티플랙스,081150,2017/12,,,,,,,,,,,,
(주)티피씨,130740,2017/12,51592715,94017485,1511039,4286752,0,39070392,54947093,1300581,5771078,67556409,39890078,0
(주)티피씨메카트로닉스,048770,2017/12,101897097,94580825,4092462,3161492,0,66590818,27990007,5418538,15476910,39145265,13945891,0
(주)파나진,046210,2017/12,,,,,,,,,,,,
(주)파라다이스,034230,2017/12,668041930,2435323992,-39852528,171994284,0,1141985104,1293338887,-29952294,100273931,2090665466,680107279,0
(주)파라텍,033540,2017/12,259716264,144843948,12141185,685638,0,59377833,85466115,9589632,11845820,26061761,76409463,0
(주)파루,043200,2017/12,28869599,68615702,-27920829,6588068,0,8309785,60305917,-23083047,21547787,39497379,-11108385,0
(주)파마리서치,214450,2017/12,54469758,189033646,12516689,17125672,0,6882068,182151578,14843592,21221277,76698420,56994032,0
(주)파버나인,177830,2017/12,106136238,113945582,720336,5479191,0,62097383,51848199,3147911,8647336,86625569,29692953,0
(주)파세코,037070,2017/12,,,,,,,,,,,,
(주)파수,150900,2017/12,29288075,41606671,555316,5635073,0,27309274,14297397,1299747,16840904,19225179,-4060294,0
(주)파워로직스,047310,2017/12,705665350,277514176,9169404,23531729,0,117805273,159708903,19482853,34255731,125875797,1401802,0
(주)파이오링크,170790,2017/12,29431876,44732357,-2967704,11728063,0,12236466,32495891,-3034953,15127403,11929618,6402491,0
(주)파인넥스,123260,2017/12,19302857,60595889,-14115722,2387526,0,38331388,22264500,-7852509,2494727,25919319,-89674118,0
(주)파인디앤씨,049120,2017/12,159356867,107567992,-19872127,2615664,0,66149375,41418616,-5897479,12758790,63364671,8369664,0
(주)파인디지털,038950,2017/12,76035318,101843769,-4549357,9424242,0,12128841,89714927,-3679309,30092501,31109401,38758089,0
(주)파인테크닉스,106240,2017/12,174995498,201276199,-42400009,6445645,0,116434322,84841877,-26908169,32073703,101766686,-14976135,0
(주)파인텍,131760,2017/12,122257345,150391939,-22277313,8827297,0,108949575,41442364,7943922,11371282,72654499,-14077706,0
(주)파커스,065690,2017/12,64532486,118886918,-2587245,22993576,0,29537770,89349149,-821254,11017315,27695220,72008838,0
(주)파크시스템스,140860,2017/12,32882240,37075182,4544616,10763453,0,6515728,30559454,6031327,16303087,2671895,13311212,0
(주)파트론,091700,2017/12,791339853,511092139,4464966,20007356,0,152287583,358804556,11046486,68349625,309106125,317582629,0
(주)파티게임즈,194510,2017/12,30536425,227316371,-62012087,26686810,0,142535474,84780898,-2832160,33368585,113986788,-81452049,0
(주)팍스넷,038160,2017/12,,,,,,,,,,,,
(주)팜스토리,027710,2017/12,838555170,567368288,12813397,16533637,0,397726142,169642147,20590929,76801926,246424545,84949790,0
(주)팬스타엔터프라이즈,054300,2017/12,,,,,,,,,,,,
(주)팬엔터테인먼트,068050,2017/12,42340810,80214001,-1689763,15029439,0,32869443,47344558,-743405,2131307,57592268,2220917,0
(주)팬젠,222110,2017/12,,,,,,,,,,,,
(주)펄어비스,263750,2017/06,92730435,101692680,50861093,46905010,0,23144526,78548155,59568170,33162265,8357256,70403372,0
(주)펩트론,087010,2017/12,,,,,,,,,,,,
(주)포메탈,119500,2017/12,,,,,,,,,,,,
(주)포스코아이씨티,022100,2017/12,950592313,646301319,41996485,59284098,0,246065698,400235621,56071084,74207779,266823384,100624969,0
(주)포스코엠텍,009520,2017/12,,,,,,,,,,,,
(주)포스코케미칼,003670,2017/12,1197158861,835840209,103959563,104073640,0,183650482,652189727,103960742,51603856,367566425,594795617,0
(주)포인트엔지니어링,176560,2017/12,49508498,64938182,6936918,12029039,0,27143710,37794472,9722912,6316973,39699998,34052719,0
(주)포인트엔지니어링,256630,2017/12,,,,,,,,,,,,
(주)폴라리스세원,234100,2017/12,,,,,,,,,,,,
(주)폴라리스오피스,041020,2017/12,15224908,44550489,-14565930,4242167,0,7841296,36709193,-14230849,29455756,21656959,-46151284,0
(주)폴라리스우노,114630,2017/12,38766479,83936934,-559846,21672188,0,10085031,73851903,1378373,7338694,32076031,30806555,0
(주)푸드웰,005670,2017/12,116866660,127687398,2931471,3171118,0,79509909,48177489,4814874,11037043,80868811,41072604,0
(주)푸른기술,094940,2017/12,,,,,,,,,,,,
(주)퓨전,195440,2017/12,,,,,,,,,,,,
(주)퓨쳐켐,220100,2017/12,2998387,36000073,-4490673,6067107,0,8799398,27200675,-4528089,4045498,21988555,-4490673,0
(주)프럼파스트,035200,2017/12,48804038,40908988,4345509,4361932,0,6189168,34719820,5703420,4863042,11022743,25888434,0
(주)프로스테믹스,203690,2017/12,6564594,40583608,-3157630,6552793,0,1426262,39157347,-4197597,7949642,20328925,26035406,0
(주)프로텍,053610,2017/12,149802231,175974866,25389937,21048082,0,30362914,145611952,30086113,15260794,85654826,134527157,0
(주)프리엠스,053160,2017/12,28663902,47528828,1138315,7807361,0,4217937,43310891,1328982,3694132,10138649,28107575,0
(주)플래스크,041590,2017/12,35808360,151366919,-11150833,5529161,0,72876929,78489990,-952690,3634361,100901038,-38985195,0
(주)플랜티넷,075130,2017/12,22098488,81969474,-746195,14624161,0,7333836,74635638,1162088,20936401,48967141,44405671,0
(주)플레이위드,023770,2017/12,,,,,,,,,,,,
(주)피델릭스,032580,2017/12,,,,,,,,,,,,
(주)피씨디렉트,051380,2017/12,,,,,,,,,,,,
(주)피앤텔,054340,2017/12,17991095,24653916,-22013475,3459219,0,6032426,18621490,-7801091,6846009,18609554,-25927373,0
(주)피에이치씨,057880,2017/12,15783076,42022703,-18962639,4235497,0,26888494,15134209,-14507699,14179666,21877245,-36776913,0
(주)피엔티,137400,2017/12,149777264,240916843,2234115,1725518,0,181890135,59026708,10272116,13364210,49870946,38827064,0
(주)피엔풍년,024940,2017/12,,,,,,,,,,,,
(주)피제이메탈,128660,2017/12,,,,,,,,,,,,
(주)피제이전자,006140,2017/12,,,,,,,,,,,,
(주)픽셀플러스,087600,2017/12,,,,,,,,,,,,
(주)필옵틱스,161580,2017/12,285363858,156552360,17453096,42751332,0,59430996,97121364,22949062,18101848,88012693,42764363,0
(주)하림,136480,2017/12,867327538,622289475,22233819,34456198,0,313270351,309019125,18058272,142209865,352236809,56867166,0
(주)하림지주,003380,2017/12,6934326039,7033887851,333723097,462032181,0,4019139094,3014748757,464597100,932115968,4988259527,863100160,0
(주)하이로닉,149980,2017/12,18132156,50030989,762581,1726089,0,9848652,40182337,1748125,10127133,18508749,16344693,0
(주)하이비젼시스템,126700,2017/12,168889854,156298933,20442632,29949251,0,58899887,97399046,28084152,31857398,41041603,80140219,0
(주)하이소닉,106080,2017/12,43412643,40660600,-9153618,1306511,0,18776331,21884269,-1625823,5119231,19930856,-20187074,0
(주)하이텍팜,106190,2017/12,,,,,,,,,,,,
(주)하츠,066130,2017/12,,,,,,,,,,,,
(주)한국가구,004590,2017/12,54766260,110825797,5483577,16111004,0,17778557,93047240,7026645,11990915,66799378,69516365,0
(주)한국경제티브이,039340,2017/12,64845019,119234461,12245521,5730343,0,24677080,94557381,9084331,55760688,97323517,77820039,0
(주)한국비엔씨,226610,2017/12,,,,,,,,,,,,
(주)한국비엔씨,256840,2017/12,,,,,,,,,,,,
(주)한국아트라스비엑스,023890,2017/12,629926098,403536721,42525879,123971284,0,140412021,263124700,60875964,44615789,116177947,493527669,0
(주)한국코퍼레이션,050540,2017/12,128538699,80254716,329624,3585477,0,41037374,39217342,-3118965,13530705,55466984,-36389373,0
(주)한국큐빅,021650,2017/12,153762523,143918792,625659,20176852,0,94309894,49608897,4003460,13176226,63382066,26963075,0
(주)한국테크놀로지,053590,2017/12,,,,,,,,,,,,
(주)한국팩키지,037230,2017/12,,,,,,,,,,,,
(주)한글과컴퓨터,030520,2017/12,134111283,531777968,20354730,57807983,0,306895463,224882505,32286496,77855829,415342678,127404328,0
(주)한네트,052600,2017/12,,,,,,,,,,,,
(주)한빛소프트,047080,2017/12,39295854,36387097,1105622,3958745,0,14859640,21527457,-1455552,13098111,17210578,-30937209,0
(주)한송네오텍,226440,2017/12,,,,,,,,,,,,
(주)한일진공,123840,2017/12,22873827,161579285,21953769,14198707,0,58199854,103379431,-3560218,7065058,121312861,55813909,0
(주)한창바이오텍,043090,2017/12,,,,,,,,,,,,
(주)한컴위드,054920,2017/12,,,,,,,,,,,,
(주)한컴지엠디,077280,2017/12,9540700,68389118,865221,6526277,0,25322591,43066527,703210,5305931,57274951,-4174714,0
(주)한탑,002680,2017/12,125094326,122885640,903738,2715847,0,76873640,46012001,79420,17197479,67490189,511704,0
(주)한프,066110,2017/12,14154362,89529531,-12958770,3910382,0,43396363,46133168,-6098944,6680954,63057394,-26537788,0
(주)핸디소프트,220180,2017/12,40148155,67833290,-4628748,18304910,0,35666713,32166578,-1329252,11850771,23199877,-2957068,0
(주)행남사,008800,2017/12,15317216,46291545,-18612274,638343,0,19896089,26395456,-8855591,7534196,16334782,-46228976,0
(주)헥토이노베이션,214180,2017/12,80478876,213398338,18326378,99143962,0,76082436,137315902,21396107,59082769,85054141,39749858,0
(주)헬릭스미스,084990,2017/12,,,,,,,,,,,,
(주)현대공업,170030,2017/12,176625545,146606166,6228207,21586505,0,49131272,97474894,9112603,9765994,54328615,77093614,0
(주)현대바이오랜드,052260,2017/12,102557180,176369786,11978967,19231980,0,38553635,137816151,16018890,21139281,110840980,111149335,0
(주)현대에버다임,041440,2017/12,340266775,273598043,17597101,4190611,0,90082817,183515226,24292995,40510554,84497909,136998319,0
(주)현대이지웰,090850,2017/12,58370401,80265436,2222924,14818256,0,55289979,24975458,4330782,24952566,22067324,18090781,0
(주)협진,138360,2017/12,24052602,50706212,-5028762,1196907,0,16665628,34040584,383376,3050012,29424133,20772601,0
(주)형지아이앤씨,011080,2017/12,113532672,75970033,-25932879,898779,0,49423357,26546676,-8839305,70740250,21176853,-20541264,0
(주)홈센타홀딩스,060560,2017/12,234365787,358129507,-57535926,23537700,0,192537299,165592208,1531877,20204405,277209867,-3116212,0
(주)홈캐스트,064240,2017/12,40919825,110199580,-17111544,26949804,0,14738807,95460772,-3981382,15699770,66096706,18525178,0
(주)화신정공,126640,2017/12,,,,,,,,,,,,
(주)화신테크,086250,2017/12,33534601,78335178,-3120482,2925392,0,46288799,32046379,-487104,6064276,49749416,16834292,0
(주)화진,134780,2017/12,89049286,126623638,-6640236,14086827,0,56993131,69630507,4510659,12491787,75402360,59846808,0
(주)휴럼,284420,2017/12,,,,,,,,,,,,
(주)휴맥스,115160,2017/12,1611589047,1206007559,-31668504,108096404,0,758906396,447101163,7994736,275877046,277749633,111535188,0
(주)휴맥스홀딩스,028080,2017/12,4081990,192627732,-29113224,3238101,0,27963582,164664150,-10804177,2386697,188172491,70653164,0
(주)휴먼엔,032860,2017/12,114876622,35772874,273197,5165434,0,8463107,27309767,549009,11601666,5072987,-32408963,0
(주)휴메딕스,200670,2017/12,54727016,128628462,13376373,38023209,0,15763196,112865266,11858573,12316772,63287891,37719593,0
(주)휴비츠,065510,2017/12,70387883,140883447,3461194,4137452,0,56724108,84159339,9109796,19379972,98759897,63655892,0
(주)휴센텍,215090,2017/12,,,,,,,,,,,,
(주)휴엠앤씨,263920,2017/12,,,,,,,,,,,,
(주)휴온스,243070,2017/12,284838205,211253286,34087057,39436647,0,84005628,127247658,35337437,119126857,59016993,49699448,0
(주)휴온스글로벌,084110,2017/12,325350642,602890427,48799151,82247795,0,111127897,491762530,60664551,133189171,373999302,103224954,0
(주)흥국,010240,2017/12,91625420,78035451,6952612,2070165,0,22779701,55255750,8824175,6014368,44234640,47436813,0
(주)흥국에프엔비,189980,2017/12,44898941,70226523,2619599,1978064,0,12816392,57410130,2877743,12598414,41967392,29033530,0
(주)희림종합건축사사무소,037440,2017/12,159493989,134552824,3702817,17921511,0,82963735,51589090,8684152,19484089,26458643,44575587,0
(주)힘스,238490,2017/12,,,,,,,,,,,,
KB오토시스(주),024120,2017/12,164260096,149757134,12277116,7990836,0,64680098,85077036,18366119,8470221,84079277,74010444,0
KD(주),044180,2017/12,22401619,98824540,-16710270,221359,0,58046567,40777973,-10282184,12148574,29465574,-13850654,0
가온미디어(주),078890,2017/12,528373716,266959847,6177781,26136810,0,143835916,123123931,21036106,59873319,29233504,73479355,0
감성코퍼레이션(주),036620,2017/12,,,,,,,,,,,,
갤럭시아머니트리(주),094480,2017/12,69129594,183457161,3072893,14073097,0,119054051,64403111,3975935,25746304,28604590,7381139,0
경남스틸(주),039240,2017/12,,,,,,,,,,,,
경남제약(주),053950,2017/12,,,,,,,,,,,,
경동제약(주),011040,2017/12,177772468,251427545,20226268,25130235,0,32079385,219348161,30909024,72431707,141300419,213870009,0
경창산업(주),024910,2017/12,550283024,667099775,-24335836,8168074,0,476571927,190527848,-2690809,51022295,487185693,70697404,0
고려신용정보(주),049720,2017/12,,,,,,,,,,,,
고려제약(주),014570,2017/12,,,,,,,,,,,,
광진실업(주),026910,2017/12,,,,,,,,,,,,
국일신동(주),060480,2017/12,,,,,,,,,,,,
국일제지(주),078130,2017/12,,,,,,,,,,,,
글로벌에스엠테크리미티드,900070,2017/12,104699595,134638858,665344,21921873,0,43054570,91584288,1925256,23579277,44952743,24401130,3383001
글로벌텍스프리(주),204620,2017/12,32962878,75947981,-2368883,46314188,0,11906028,64041953,808526,32154351,15123029,5341548,0
글로본(주),019660,2017/12,,,,,,,,,,,,
금강철강(주),053260,2017/12,197209289,129983802,2976051,17758465,0,22516096,107467707,3625335,6940550,31613971,84782542,0
나노캠텍(주),091970,2017/12,64733832,74180976,-8132254,13675176,0,18960460,55220515,-6225188,12603643,31947010,9816116,0
나라엠앤디(주),051490,2017/12,140866034,185270866,1883151,11718032,0,106860494,78410372,6716627,13501821,77672643,56676480,0
나무기술(주),242040,2017/12,,,,,,,,,,,,
나이스정보통신(주),036800,2017/12,366436947,494197481,36577569,140821000,0,313553501,180643980,43124470,73318915,98251212,174453993,0
나이스평가정보(주),030190,2017/12,360404385,234686218,30669953,72021144,0,63146348,171539869,42623652,317780733,111700922,98627743,0
남화토건(주),091590,2017/12,66352445,157246419,8152391,8433819,0,22683657,134562763,5330586,3684813,111906473,114115453,0
넥슨지티(주),041140,2017/12,49273127,173836827,-13241396,20169452,0,49809501,124027325,-2318887,28018790,80913455,50924044,0
농업회사법인(주)농우바이오,054050,2017/12,104456089,239907397,9229015,12506443,0,65238578,174668820,9952378,46125692,109635950,133955999,0
뉴지랩파마(주),214870,2017/12,30603266,73353796,-9115400,38429718,0,35512116,37841680,-5995308,6221375,11302108,10205674,0
다믈멀티미디어(주),093640,2017/12,,,,,,,,,,,,
대동금속(주),020400,2017/12,,,,,,,,,,,,
대동기어(주),008830,2017/12,,,,,,,,,,,,
대봉엘에스(주),078140,2017/12,65651788,80449254,7766068,12038013,0,10136983,70312271,9139882,10359157,26679475,57953563,0
대아티아이(주),045390,2017/12,85793071,127084898,6683577,4581440,0,37138641,89946257,7122707,14006631,48192873,64635618,0
대양전기공업(주),108380,2017/12,143063987,245551125,11832661,70992745,0,61818198,183732928,14747504,13262031,94461263,146270650,0
대양제지공업(주),006580,2017/12,262916771,232218876,-2605603,1329639,0,136869203,95349673,2386289,18089005,179767662,72041924,0
대원미디어(주),048910,2017/12,120735136,104349222,7797097,12115541,0,23398872,80950350,6987071,22009974,49377031,9045175,0
대원산업(주),005710,2017/12,797044137,423782662,33962435,143311618,0,171338867,252443794,42586640,29205873,132189796,245976423,0
대정화금(주),120240,2017/12,,,,,,,,,,,,
대주산업(주),003310,2017/12,85513866,84265987,2691415,3547041,0,33787620,50478367,3579864,15070772,57522036,25132712,0
대주전자재료(주),078600,2017/12,93390771,133860275,-7917179,6812884,0,79398697,54461578,2977464,16038207,91613367,5742089,0
대한광통신(주),010170,2017/12,139662357,155766104,13208577,24657953,0,59344332,96421773,15015071,15075872,65442051,-27838875,0
대한그린파워(주),060900,2017/12,,,,,,,,,,,,
대한뉴팜(주),054670,2017/12,,,,,,,,,,,,
대한약품공업(주),023910,2017/12,,,,,,,,,,,,
대화제약(주),067080,2017/12,122199862,165474579,12113155,8245973,0,81986669,83487910,8355886,37964724,110279720,42253313,0
더이앤엠(주),089230,2017/12,13590205,62198072,-18409959,1781055,0,26305016,35893057,2486299,5622391,21407313,-112461166,0
덕산네오룩스(주),213420,2017/12,,,,,,,,,,,,
덕산하이메탈(주),077360,2017/12,45074162,182028712,7965568,26955222,0,6430488,175598224,2681109,6963039,133988769,173619210,0
덕우전자(주),263600,2017/12,115728832,115803186,14609042,21399756,0,31257650,84545536,18707154,9092789,49450928,53954493,0
데브시스터즈(주),194480,2017/12,17580168,142639647,-16027435,5355703,0,4443084,138196563,-14370381,31950550,31126085,21355401,0
도이치모터스(주),067990,2017/12,950183846,557807100,4253045,52004727,0,391765586,166041514,11712555,62370715,288798466,29792858,0
동국산업(주),005160,2017/12,784363917,827026979,22799815,51447302,0,302039730,524987249,38377945,52082093,422679598,145062535,0
동국제약(주),086450,2017/12,354767876,373308019,40867710,63132130,0,93813084,279494935,50070358,159285785,102121594,239582982,0
동신건설(주),025950,2017/12,,,,,,,,,,,,
동아화성(주),041930,2017/12,255025462,193613007,9138836,12448551,0,95445153,98167854,13007275,18936546,87637003,78095878,0
동양이엔피(주),079960,2017/12,424716584,269559466,8734089,84414810,0,74130828,195428639,14382037,26087459,79084710,170997394,0
동양파일(주),228340,2017/12,,,,,,,,,,,,
동일금속(주),109860,2017/12,71246971,121999033,3805356,4621321,0,19891727,102107306,2799908,4432961,85277150,81241874,0
동일철강(주),023790,2017/12,,,,,,,,,,,,
동화기업(주),025900,2017/12,778786071,1224111572,62220736,26367210,0,563612802,660498770,91138750,122583889,947705291,681129517,0
디에스티(주),033430,2017/12,33156724,59743222,3227123,1016904,0,57703167,2040055,3881831,9823543,29709004,-72853856,0
디엑스앤브이엑스(주),180400,2017/12,,,,,,,,,,,,
디와이피엔에프(주),104460,2017/12,95411938,93786395,-2843948,15085528,0,41051454,52734941,2430257,8370789,30070686,34776958,0
디젠스(주),113810,2017/12,107691238,93967241,-6510307,8665655,0,67235966,26731274,-1436679,14667776,52840618,4908585,0
디케이락(주),105740,2017/12,,,,,,,,,,,,
라온시큐어(주),042510,2017/12,21241383,20335912,3435123,3692451,0,4366220,15969692,3322965,9737260,6534109,6291827,0
램테크놀러지(주),171010,2017/12,24427156,48362693,925183,1319311,0,30718235,17644457,1197125,2455112,37380235,2399528,0
럭슬(주),033600,2017/12,,,,,,,,,,,,
로스웰인터내셔널유한회사,900260,2017/12,193307850,279787250,30072219,40514639,0,80897803,198889448,35213089,21308667,27337693,90130238,0
로체시스템즈(주),071280,2017/12,337000209,85124180,3317235,20079437,0,17827836,67296345,2073479,21090012,30076150,38925722,0
리노공업(주),058470,2017/12,,,,,,,,,,,,
마이크로로봇(주),182690,2017/12,8057153,15262962,-6283882,1868561,0,4859349,10403613,-5176791,3419113,8094412,-3103671,0
매일유업(주),267980,2017/12,,,,,,,,,,,,
매일홀딩스(주),005990,2017/12,1638184378,887079138,19589183,71374972,0,416634013,470445125,60580568,514680666,411625879,358746442,0
메가스터디(주),072870,2017/12,132088568,337641989,-3521802,61540187,0,66100534,271541455,-13317737,75011516,205703077,229000732,0
메가스터디교육(주),215200,2017/12,252148376,284432992,10830476,13492891,0,106629724,177803267,14385499,133888955,229052422,14420274,0
메가엠디(주),133750,2017/12,69201508,92317776,-3249492,23658799,0,35157151,57160625,-2113967,42567472,59234988,33410750,0
메디앙스(주),014100,2017/12,120714400,99119508,5985273,9327696,0,51936767,47182741,5880539,58435563,47444222,41309272,0
메디포스트(주),078160,2017/12,42249905,139069925,-1848011,9076944,0,40206929,98862996,-3639226,28835281,97124734,-35364843,0
모바일어플라이언스(주),087260,2017/12,54546061,53794348,1517409,3590043,0,27428152,26366195,1968423,8352726,17554039,-5745210,0
모트렉스(주),118990,2017/12,254864665,201503771,20102909,10808844,0,64718123,136785649,26559274,36672475,54864333,80896541,0
무림에스피(주),001810,2017/12,203041163,305110804,10584827,29011649,0,110342473,194768331,7540603,20293025,207202346,129027461,0
미래나노텍(주),095500,2017/12,280596433,284168144,10297140,60936254,0,119596624,164571520,5504307,41453173,126040742,76288038,0
미래오토스,176440,2017/12,204322026,103459053,-2032268,21633743,0,53927486,49531567,1688432,15322285,43791279,31451018,0
미스터블루(주),207760,2017/12,30160717,37985827,3109281,4938976,0,8734598,29251229,3621123,26539594,22009414,6744121,0
바디텍메드(주),206640,2017/12,52593957,108166357,-3138894,22776001,0,37828046,70338311,2873620,26594480,48862012,28118151,0
바이온(주),032980,2017/12,19075365,55140410,-6699336,5045081,0,21886703,33253707,-2732092,5104705,35412402,-35343620,0
베뉴지(주),019010,2017/12,67532565,436514528,-3796773,14700777,0,205009109,231505419,1195421,35583554,358024529,183339106,0
보성파워텍(주),006910,2017/12,75923274,123621808,-9405287,8821280,0,39314330,84307478,-6380835,6336537,54518232,-15593657,0
비디아이(주),148140,2017/12,94899277,96901241,3597607,4857651,0,65148344,31752896,5623699,4260018,22094335,11055398,0
비에이치아이(주),083650,2017/12,325171694,423367351,8144626,13786560,0,311495118,111872233,19136168,22798521,244554141,52379591,0
빛샘전자(주),072950,2017/12,56410452,64856522,3698044,6700116,0,9700916,55155605,3986571,7739020,26288753,39977761,0
삼강엠앤티(주),100090,2017/12,123068753,530463583,96254151,22850262,0,281057824,249405759,-20971131,14269442,470665928,115782034,0
삼륭물산(주),014970,2017/12,90524366,131289065,4003544,19279539,0,61517959,69771107,6112486,5827801,81318753,59969393,0
삼목에스폼(주),018310,2017/12,,,,,,,,,,,,
삼보모터스(주),053700,2017/12,938693126,700120674,6647802,60499882,0,501028783,199091891,23619996,64276827,398164798,134660489,0
삼보산업(주),009620,2017/12,345669981,281508712,-10518236,373972,0,237571332,43937381,-4328083,13665830,155140520,9644804,0
삼아제약(주),009300,2017/12,,,,,,,,,,,,
삼영엠텍(주),054540,2017/12,63471873,115271150,1698101,16985583,0,38001605,77269545,491482,8802987,46696681,52069782,0
삼영이엔씨(주),065570,2017/12,38016186,92444458,3145616,5069985,0,7390934,85053524,5210170,10955111,32773779,73125245,0
삼지전자(주),037460,2017/12,1304640081,468085552,43665650,24721352,0,198842464,269243087,52385618,28541240,179151040,78924404,0
삼천당제약(주),000250,2017/12,161111597,235143417,23028009,61906493,0,36386893,198756523,26511831,58776915,103936705,111080921,0
삼천리자전거(주),024950,2017/12,111058056,167136246,3340529,6509975,0,63113130,104023116,253902,36939539,121674514,50010619,0
삼현철강(주),017480,2017/12,,,,,,,,,,,,
상신이디피(주),091580,2017/12,99827047,103304460,2440244,13120246,0,65151235,38153225,6130265,8654917,66827332,20380663,0
상신전자(주),263810,2017/12,84969004,53514556,4634783,7120327,0,22588832,30925724,6121909,6174256,11651390,20081803,0
서암기계공업(주),100660,2017/12,,,,,,,,,,,,
서울반도체(주),046890,2017/12,1110410474,1227343903,46379003,47158765,0,551425413,675918490,98254142,186068549,651888537,298636744,0
서울전자통신(주),027040,2017/12,91827962,75291620,-1583893,5708569,0,37751998,37539623,763813,5120139,36581166,-30972625,0
서호전기(주),065710,2017/12,44670866,76717340,6185311,17895966,0,16642880,60074459,12988135,10890814,21010602,51222437,0
성우전자(주),081580,2017/12,183524222,139837974,7292435,10786087,0,36921232,102916743,8591817,15206706,60790773,86762304,0
성우테크론(주),045300,2017/12,38160324,71859798,5859635,7716270,0,29273251,42586547,5370659,2462564,40125623,24501397,0
성호전자(주),043260,2017/12,92259444,91000436,490161,1012836,0,51496984,39503452,874232,15661663,44381877,-2425225,0
세명전기공업(주),017510,2017/12,,,,,,,,,,,,
세종머티리얼즈(주),135270,2017/12,,,,,,,,,,,,
세종텔레콤(주),036630,2017/12,161140611,418189717,2871851,54148532,0,86784600,331405117,2330045,158810566,164686067,-41468113,0
소니드(주),060230,2017/12,43605386,62538155,-9347627,1150324,0,39946428,22591727,-1940435,8780834,38445924,-29725727,0
소프트캠프(주),210610,2017/12,,,,,,,,,,,,
소프트캠프(주),258790,2017/12,,,,,,,,,,,,
솔브레인홀딩스(주),036830,2017/12,775598356,895949561,43086344,210306113,0,246090612,649858949,105694335,65533723,518492925,513973383,0
스튜디오드래곤(주),253450,2017/12,286788568,459453884,23846968,51333512,0,91010399,368443485,32977619,14151628,169605468,32105108,0
시그네틱스(주),033170,2017/12,265632653,233526543,1615860,5871772,0,65876086,167650457,2756304,7829657,179671132,64990792,0
신라섬유(주),001000,2017/12,,,,,,,,,,,,
신라에스지(주),025870,2017/12,81988875,50213180,237422,2124845,0,34274040,15939140,1115330,4131463,30838846,2634270,0
신라젠(주),215600,2017/12,6864849,234954188,-57020832,40227853,0,33006948,201947240,-50617833,57482682,73246144,-165535862,0
신성델타테크(주),065350,2017/12,464770982,334475766,12380226,20060672,0,216380070,118095695,17893869,38261602,185357583,100190817,462024
신신제약(주),002800,2017/12,61732958,78854699,3532402,7281804,0,26541358,52313340,4511268,17183007,37394393,30111036,0
신원종합개발(주),017000,2017/12,195826621,153669522,13724428,13915570,0,89383327,64286195,13158466,6017922,13746658,10295473,0
신일제약(주),012790,2017/12,,,,,,,,,,,,
신화인터텍(주),056700,2017/12,176568859,195978756,-2398151,9929241,0,103148071,92830686,2247571,19783521,125142167,9406636,0
신흥에스이씨(주),243840,2017/12,133136215,150908772,5750243,25535507,0,81153353,69755419,9945734,11483596,92231129,34856114,0
쌍용정보통신(주),010280,2017/12,146075534,75526227,-5120556,27233547,0,48961638,26564589,-6691632,17495193,15696060,-15956783,0
씨비아이(주),013720,2017/12,,,,,,,,,,,,
