회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS),자산(*)(IFRS),당기순이익(손실)(IFRS),현금및현금성자산(*)(IFRS),금융비용(IFRS),부채(*)(IFRS),자본(*)(IFRS),판매비와 관리비(물류원가 등 포함)(*)(IFRS),비유동자산(*)(IFRS),* (정상)영업손익(보고서기재)(IFRS),기타(영업)비용(*)(IFRS),이익잉여금(결손금)(*)(IFRS)
(주)케이에이치바텍,060720,2017/12,127309738,241234064,-37531820,32282131,0,31956030,209278034,11386690,147333501,-34073592,0,181508184
(주)케이엑스이노베이션,122450,2017/12,30456228,133672142,11563379,13955872,0,26422090,107250051,5422293,109653356,4552949,0,61051503
(주)케이엑스하이텍,052900,2017/12,50108229,64114674,703944,5835271,0,13267234,50847440,7400277,38621495,1773899,0,-12558462
(주)케이엔더블유,105330,2017/12,48146389,50251505,-560250,3783640,0,14876532,35374973,6631537,22253729,697712,0,17966787
(주)케이엔엔,058400,2017/12,62316771,201506580,9349374,6977832,0,16839202,184667378,13515882,156405407,8350575,0,107726698
(주)케이엘넷,039420,2017/12,36477494,39646327,2798365,3681138,0,5736648,33909679,4884346,30432943,4381943,0,16941348
(주)케이엠,083550,2017/12,64524491,81097917,949884,2738629,0,21420460,59677458,9723897,49106678,902665,0,38837371
(주)케이엠더블유,032500,2017/12,145612732,214741466,-9184345,1291908,0,163022930,51718536,37983985,114927467,3740100,0,-2687800
(주)케이지모빌리언스,046440,2017/12,132514301,380673939,13406750,27073698,0,174779165,205894774,32714531,69323433,27971038,0,93733161
(주)케이지이니시스,035600,2017/12,443489751,441411124,-38306163,117396737,0,290303320,151107804,48308165,227969385,32024605,0,85813201
(주)케이티서브마린,060370,2017/12,73738393,142796539,8242548,6916155,0,34056032,108740507,4837879,125438451,9468292,0,75800788
(주)케이티알파,036030,2017/12,227631252,258240378,3224800,21647472,0,52942956,205297422,10324503,107872327,5745405,0,-40965791
(주)케이프,064820,2017/12,22104069,211073594,740062,6699850,0,77690008,133383586,3706590,185939229,827985,0,37805627
(주)케이피에스,256940,2017/12,24042883,32501006,2193293,829503,0,6753338,25747669,4976386,7683754,4264725,0,-1698082
(주)케이피에프,024880,2017/12,274970804,367650469,7026094,5695983,0,193815470,173834999,26609714,144131489,10447546,0,130119036
(주)케이피엠테크,042040,2017/12,29986004,130401752,-3371261,9716244,0,45152180,85249571,8496269,98339805,-6478686,0,-27965995
(주)케이피티유,054410,2017/12,24860037,65296002,4004273,368235,0,33559151,31736851,2499337,51649446,742055,0,25004923
(주)케일럼,258610,2017/12,24015544,41844935,711877,3332227,0,18962826,22882109,3584134,23204494,2240195,0,7248449
(주)켐온,217600,2017/12,15549166,39462658,-1562828,2403064,0,6318515,33144143,3778176,23840773,-509209,0,5710631
(주)켐트로닉스,089010,2017/12,220133828,192638240,-16670328,5975381,0,110361957,82276283,18398039,96422456,-7178445,0,31094413
(주)켐트로스,220260,2017/12,43454513,51518272,1085174,12261748,0,21398056,30120216,3296163,24554053,5472757,0,10285129
(주)코너스톤네트웍스,033110,2017/12,3963956,41278481,-51981694,265225,0,21161972,20116510,6892820,7235991,-6294378,0,-75811992
(주)코다코,046070,2017/12,278087301,373944688,7683584,6806013,0,260339665,113605023,29013628,226725548,10734616,0,44234984
(주)코데즈컴바인,047770,2017/12,21234364,31568837,2198778,6151810,0,3962016,27606821,8573047,20571292,1811670,0,-41576559
(주)코디,080530,2017/12,12025946,41279052,-18992038,3087005,0,18745861,22533191,6549733,32584037,-7650115,0,-24837325
(주)코디엠,224060,2017/12,68893805,63642121,1921380,12478605,0,5453682,58188439,5987175,37306614,-191752,0,1449680
(주)코렌텍,104540,2017/12,34489999,104081744,-6155289,10161413,0,45989337,58092408,18279537,53812437,667143,0,-22187684
(주)코리아나화장품,027050,2017/12,104418987,118189904,915682,5931655,0,40494278,77695626,61708009,84168300,1200029,0,24306220
(주)코리아에스이,101670,2017/12,13030513,32323515,16290,8261327,0,3208450,29115065,3571780,12294742,-505682,0,23325229
(주)코맥스,036690,2017/12,140251626,106655383,9196942,8969588,0,41651472,65003911,21628232,40091742,12283891,0,38985536
(주)코메론,049430,2017/12,57281934,128677892,12750799,14049519,0,14604499,114073393,6922619,51976429,13517406,0,97757998
(주)코미코,183300,2017/12,67620643,107469975,18493608,22600076,0,37650694,69819281,20105181,75323789,12689658,0,30615012
(주)코미팜,041960,2017/12,35612736,130076692,532839,14326179,0,41458196,88618496,10824483,91179546,601505,0,1524926
(주)코세스,089890,2017/12,40922185,33041534,10550713,586175,0,18599261,14442273,6237402,18694002,5027008,0,4729168
(주)코센,009730,2017/12,57272647,57150089,2142108,578587,0,27896772,29253316,4759567,24370385,1030705,0,-14675041
(주)코스나인,082660,2017/12,29633121,103432210,-19267294,891925,0,47584458,55847753,7832863,66227746,-10493578,0,-25591676
(주)코스메카코리아,241710,2017/12,158226664,143768583,7728404,31683810,0,31372252,112396331,23680850,70743561,7584273,0,39536245
(주)코스온,069110,2017/12,85620455,130244325,546503,4635964,0,58852056,71392269,13934051,53995654,3429905,0,11163452
(주)코썬바이오,204990,2017/12,21885626,120440135,-5585459,5197133,0,4342552,116097583,10889190,81118018,-984363,0,17421100
(주)코아시아,045970,2017/12,4759216,133209216,3951871,2765596,0,19989337,113219880,4927060,129117109,-793751,0,-29705088
(주)코아시아옵틱스,196450,2017/12,11299145,65341499,-16603396,4321441,0,20517178,44824321,3232321,45538022,634257,0,-73381050
(주)코엔텍,029960,2017/12,53606953,160299247,14376280,45898024,0,46454879,113844367,4366157,101793746,17050026,0,87565537
(주)코원플레이,056000,2017/12,28767652,23050028,1079503,2928490,0,2438097,20611931,11984404,11433375,1075691,0,1227279
(주)코이즈,121850,2017/12,21082535,43549826,-9746701,7425970,0,21400397,22149430,5047131,29626707,-8325654,0,5089545
(주)코콤,015710,2017/12,143089164,128889699,10724267,9783829,0,26584215,102305484,23132054,72807654,12701429,0,77608168
(주)코텍,052330,2017/12,327482316,301919377,21709681,34662594,0,40534667,261384710,34886650,53607248,33444127,0,183838120
(주)코프라,126600,2017/12,121749156,127817900,4830794,9840158,0,28534021,99283878,10057877,30509485,7772691,0,65220491
(주)쿠첸,225650,2017/12,237263684,105762541,-6525263,8474746,0,45666198,60096343,100703926,40410540,-8383838,0,1632709
(주)큐로컴,040350,2017/12,11295570,112522617,-18947858,1288422,0,37716741,74805876,1489750,100756602,368745,0,-106668234
(주)큐로홀딩스,051780,2017/12,12621098,42640584,-30776941,1231824,0,21944987,20695597,4877437,31580493,-2275802,0,-85425901
(주)큐리언트,115180,2017/12,0,15678094,-12196200,5043618,0,1145659,14532436,12723839,491003,-12723839,0,-54541304
(주)큐브엔터테인먼트,182360,2017/12,23463431,22050841,-2093708,7717071,0,6262846,15787995,3525799,5631569,735917,0,-7655573
(주)큐에스아이,066310,2017/12,22628380,57733520,1130056,10973939,0,2967389,54766131,3502861,32421188,1438452,0,32647642
(주)크레버스,096240,2017/12,73090572,92111892,4829880,8628472,0,32152961,59958931,67539976,64039521,5550596,0,16062659
(주)크린앤사이언스,045520,2017/12,76754464,65542655,4799573,4423869,0,33768750,31773905,10095002,24742635,6458242,0,22306272
(주)클라우드에어,036170,2017/12,15570249,97432414,584618,49265213,0,26134922,71297492,1710332,28044889,2881709,0,-5914362
(주)클래시스,214150,2017/12,34629233,63139777,-5144060,18827684,0,28048935,35090843,13103192,35911437,10786229,0,11075932
(주)클리오,237880,2017/12,190599980,235713564,9954738,10692032,0,86900945,148812619,103541327,55539281,12272250,0,79514137
(주)키이스트,054780,2017/12,21429057,61183883,-1022067,2586651,0,7563249,53620634,3102350,42889191,-278424,0,7556904
(주)타이거일렉,219130,2017/12,33444169,44924781,3768651,9588769,0,5367709,39557073,2657985,21646507,4686833,0,24511705
(주)탑엔지니어링,065130,2017/12,151177787,237565190,12538305,15803758,0,67440558,170124632,27608235,152523937,9176592,0,118025174
(주)탑코미디어,134580,2017/12,47048592,37744899,-10548632,7620460,0,9860204,27884694,18372023,5526072,-10649888,0,12275700
(주)태광,023160,2017/12,184151389,454010340,-16226021,48784462,0,34838916,419171424,20045614,178692544,4496693,0,384741035
(주)태양,053620,2017/12,157274649,178923751,7302342,41816856,0,35341981,143581770,12379524,105688876,14031945,0,131499258
(주)태웅,044490,2017/12,304366834,1001617902,-5959039,38358151,0,372871406,628746496,38021906,627806281,-4358336,0,402069865
(주)테라젠이텍스,066700,2017/12,66010923,121191673,1291311,1324572,0,34104294,87087378,25077418,68120598,-246259,0,-19330434
(주)테스,095610,2017/12,275184465,242893381,55170440,6653151,0,52727108,190166273,13595882,71076766,64081474,0,132521848
(주)테크윙,089030,2017/12,185196624,337916673,36969500,11164317,0,185288982,152627691,29257888,167441798,36059405,0,104116285
(주)텔레칩스,054450,2017/12,122345980,123187722,1541272,12843398,0,41229539,81958183,32981991,47862747,6200877,0,71856810
(주)텔레필드,091440,2017/12,32656208,47471762,352074,4530026,0,22625720,24846042,10341678,9679642,411835,0,17751871
(주)텔콘알에프제약,200230,2017/12,29704739,175297812,-15968288,5252359,0,65558445,109739367,10898320,151903088,-7885900,0,11998003
(주)토박스코리아,215480,2017/12,30535280,31328838,549102,6847930,0,10759475,20569362,13678328,2659144,4534858,0,5126240
(주)토비스,051360,2017/12,523988615,242706062,13300369,6776622,0,72500890,170205172,44715702,81108596,19366097,0,124092225
(주)토탈소프트뱅크,045340,2017/12,9746423,16188431,327226,2912573,0,9969402,6219029,3215462,10158940,413725,0,1245327
(주)톱텍,108230,2017/12,1136587156,440763827,142477206,237929404,0,112968650,327795178,15990943,87395209,205262489,0,244427294
(주)투비소프트,079970,2017/12,30895429,90222968,-23227196,2836139,0,40434367,49788601,20441274,67533158,-5889743,0,-5723714
(주)트루윈,105550,2017/12,35388139,60392171,-6600299,2577788,0,43049134,17343038,6530867,37944460,-2484733,0,-19921391
(주)특수건설,026150,2017/12,128027954,115920366,437417,8339344,0,50741088,65179277,8560406,29612171,2677825,0,30583671
(주)티비씨,033830,2017/12,41921451,114706519,3103854,751203,0,10002796,104703723,8258510,31346142,2721587,0,56575897
(주)티사이언티픽,057680,2017/12,44382402,45277385,-4718832,16070730,0,35907774,9369611,5970369,20069025,-3301088,0,-21765501
(주)티씨엠생명과학,228180,2017/12,2513565,27617811,-6274461,4622529,0,28980956,-1363144,4212410,16109806,-2828011,0,-13997982
(주)티씨케이,064760,2017/12,130310060,168791620,37299878,24785624,0,23340696,145450924,13489185,67934493,47730492,0,133345253
(주)티에스넥스젠,043220,2017/12,23192844,63428582,-16165737,1706179,0,32014447,31414134,6713599,39740319,-9006102,0,-21012643
(주)티에스이,131290,2017/12,101235629,140045717,12550557,5748506,0,11675625,128370091,14181679,84838976,14650878,0,103060701
(주)티에스트릴리온,284610,2017/12,,,,,,,,,,,,
(주)티엘아이,062860,2017/12,63190870,96637224,-13738178,10423118,0,9734207,86903017,18740192,47908321,-4439392,0,38972705
(주)티케이케미칼,104480,2017/12,714390502,631962164,20210361,3966719,0,379079229,252882935,30917806,405290121,9479401,0,78901091
(주)티플랙스,081150,2017/12,117694298,134805426,2859251,4125910,0,52651310,82154116,5011317,66465207,3826924,0,42120020
(주)티피씨,130740,2017/12,45175625,93205303,1762748,3436754,0,37971035,55234268,5125766,69866387,1552663,0,40038381
(주)티피씨메카트로닉스,048770,2017/12,86574975,83722491,3392737,1218266,0,58497588,25224903,12323355,39081152,4583627,0,10879759
(주)파나진,046210,2017/12,7394731,31792758,-6548618,1615722,0,8056494,23736263,6967649,16584323,-2646732,0,-60364685
(주)파라다이스,034230,2017/12,391971788,1210156987,7302900,102536910,0,275988397,934168591,42719670,1079682723,-2395160,0,642175243
(주)파라텍,033540,2017/12,259209218,144329557,12189994,589973,0,59148058,85181500,11452563,25507443,9583360,0,76250649
(주)파루,043200,2017/12,24726561,66491057,-21366178,3671246,0,6208742,60282314,17453427,41668582,-16968469,0,-8840623
(주)파마리서치,214450,2017/12,53554110,185717846,12955558,9921884,0,6865300,178852546,19094150,89089908,16585790,0,56994032
(주)파버나인,177830,2017/12,104275909,110825450,1506641,1812505,0,56644863,54180588,7360366,83490394,3121438,0,31552229
(주)파세코,037070,2017/12,121285465,91231655,3672143,2018114,0,23075928,68155727,20118509,55753055,3931778,0,57157091
(주)파수,150900,2017/12,29207523,43641236,2557816,5199879,0,27260983,16380253,14703847,21919809,3317739,0,-2019262
(주)파워로직스,047310,2017/12,685227802,304265987,-3453207,2910705,0,159249338,145016650,23432468,124918928,11182520,0,-16338398
(주)파이오링크,170790,2017/12,18643859,42847676,-3003179,11635522,0,10516197,32331479,12281773,11136215,-1672388,0,5538772
(주)파인넥스,123260,2017/12,17405689,55706693,-16781718,1658522,0,30990417,24716276,11538835,22960092,-12443549,0,-100694009
(주)파인디앤씨,049120,2017/12,60306603,86496197,-11819937,1805268,0,44084146,42412051,9486712,52421723,1698050,0,8875859
(주)파인디지털,038950,2017/12,57353157,89737886,-4756058,3600012,0,9853330,79884556,19222851,32500437,-4889370,0,29989053
(주)파인테크닉스,106240,2017/12,149753568,152740724,-37306350,4365005,0,98470403,54270321,27071938,86150578,-26448876,0,-32572900
(주)파인텍,131760,2017/12,85675115,142379279,-21411696,5939683,0,85535420,56843858,9583529,68562552,4718374,0,-11074503
(주)파커스,065690,2017/12,56470890,110080203,-1510622,18799738,0,20021515,90058688,9932281,31028063,214259,0,73273393
(주)파크시스템스,140860,2017/12,28149184,37320286,4682742,4247095,0,5793770,31526517,11686150,5863735,6063408,0,13815988
(주)파트론,091700,2017/12,756897567,462212762,2895084,857532,0,132641747,329571015,45980381,313671922,10913454,0,325498664
(주)파티게임즈,194510,2017/12,25902769,218383498,-68626644,17946197,0,140721884,77661614,25293665,114016863,609104,0,-88315891
(주)팍스넷,038160,2017/12,18312104,49625005,1876324,20035439,0,5357280,44267726,17040357,14944575,1271747,0,18822323
(주)팜스토리,027710,2017/12,410529529,397132114,9410115,6871613,0,222266945,174865169,37289200,213908209,16735237,0,94558808
(주)팬스타엔터프라이즈,054300,2017/12,33523260,42234587,1796018,1369715,0,13755344,28479243,3661032,29580307,2728275,0,-38454418
(주)팬엔터테인먼트,068050,2017/12,42144570,80181392,-1697063,15007727,0,32850758,47330633,1953622,57628002,-596216,0,2206944
(주)팬젠,222110,2017/12,2372816,35592682,-7015593,8782377,0,4283429,31309253,2417147,17685193,-3891370,0,-20635071
(주)펄어비스,263750,2017/06,77696625,86875966,45586158,35433833,0,13616025,73259941,24990321,7724959,52706304,0,65128438
(주)펩트론,087010,2017/12,3215384,53048615,-4426817,961518,0,4103513,48945102,5991511,29959318,-4773839,0,-26656004
(주)포메탈,119500,2017/12,54017360,60815974,2454141,3216788,0,19050681,41765292,4040864,42766548,3126253,0,28172538
(주)포스코아이씨티,022100,2017/12,918344970,634468811,42375837,58100557,0,235824199,398644612,70601945,264044428,56584960,0,101009037
(주)포스코엠텍,009520,2017/12,257832361,142854178,9881348,1586842,0,60179308,82674870,13029148,53585647,12168274,0,27617275
(주)포스코케미칼,003670,2017/12,1163917966,791424307,72870347,96664403,0,148218775,643205532,49703402,347116562,100675141,0,592538160
(주)포인트엔지니어링,176560,2017/12,46872412,63472402,6345729,11154417,0,26291818,37180583,5844701,40232679,9499293,0,33350776
(주)포인트엔지니어링,256630,2017/12,,,,,,,,,,,,
(주)폴라리스세원,234100,2017/12,45390977,37985294,-36940,7655021,0,15652549,22332746,5348282,13986440,1333410,0,16543646
(주)폴라리스오피스,041020,2017/12,13315702,43802522,-14703049,3908779,0,7746268,36056254,27205768,31269544,-13890066,0,-48510885
(주)폴라리스우노,114630,2017/12,37607785,82697570,-1341581,21145904,0,9469093,73228477,6773718,30504243,191430,0,31096264
(주)푸드웰,005670,2017/12,72828019,85258609,1191799,2679360,0,42877872,42380736,6395718,49578291,2544102,0,38925002
(주)푸른기술,094940,2017/12,21527372,31675793,851822,3313728,0,7572812,24102981,4097836,14062538,773035,0,15825868
(주)퓨전,195440,2017/12,24697704,28834298,-8285056,173392,0,18458537,10375761,9889104,4221488,-7784888,0,-5673869
(주)퓨쳐켐,220100,2017/12,2442796,28545835,-3958451,819704,0,812939,27732896,3863729,20747072,-4002067,0,-3958451
(주)프럼파스트,035200,2017/12,41579682,38719035,4652279,3885902,0,5966935,32752099,4313301,12231510,5972731,0,24560286
(주)프로스테믹스,203690,2017/12,6021713,40937086,-2891517,5668041,0,1294886,39642201,7679721,21698682,-4139903,0,26704941
(주)프로텍,053610,2017/12,145728441,174203737,25376983,19631211,0,25797239,148406498,10296404,89268040,32198447,0,135245107
(주)프리엠스,053160,2017/12,28478908,47370268,1270569,7594565,0,4404434,42965834,3121910,10364685,1367151,0,28375286
(주)플래스크,041590,2017/12,35808360,151162184,-10887478,5387402,0,72724820,78437364,2339028,100988760,342643,0,-38944291
(주)플랜티넷,075130,2017/12,15963826,69229743,-960640,3269467,0,5307029,63922714,15691193,50266927,272633,0,40563723
(주)플레이위드,023770,2017/12,11924641,87974851,-2818331,362263,0,79313012,8661839,5368864,77381126,1085630,0,-24043440
(주)피델릭스,032580,2017/12,61153253,52092082,490826,2409877,0,27743818,24348264,8832929,12083713,1787447,0,845154
(주)피씨디렉트,051380,2017/12,227418001,53639610,3003717,7129074,0,23752248,29887362,8537928,1797712,2863202,0,14321449
(주)피앤텔,054340,2017/12,5324632,17677458,-20663656,76043,0,6837047,10840412,4229322,8021050,-4674688,0,-21151717
(주)피에이치씨,057880,2017/12,14270454,40079244,-19529066,3427003,0,25359060,14720184,6162182,21120391,-3167952,0,-37495965
(주)피엔티,137400,2017/12,157081728,219619195,920377,922390,0,152821109,66798085,10126182,40428651,19351089,0,40638351
(주)피엔풍년,024940,2017/12,67111333,48628438,1434999,6682074,0,16482271,32146166,18125853,18853741,1563901,0,26896630
(주)피제이메탈,128660,2017/12,135007816,73904651,5352111,99541,0,33499116,40405535,2153331,29089818,6013638,0,20036514
(주)피제이전자,006140,2017/12,98557233,119500976,5910914,1046021,0,18967638,100533338,1287686,66675279,7448132,0,90410991
(주)픽셀플러스,087600,2017/12,54863317,99886883,-2215924,13692885,0,3418398,96468485,19842508,25620363,-10712774,0,96832285
(주)필옵틱스,161580,2017/12,279769940,156547216,17649931,42460977,0,58960022,97587194,16157554,88123604,22557547,0,43054494
(주)하림,136480,2017/12,866516642,614671617,20606445,34167017,0,308633876,306037741,140592454,344938474,17023200,0,46171833
(주)하림지주,003380,2017/12,12007594,1213879698,-6414185,10962621,0,336419322,877460375,3875645,1201612754,8131949,0,234131426
(주)하이로닉,149980,2017/12,14670508,47304998,1398876,953788,0,5726602,41578396,6738281,21277742,2373520,0,17983303
(주)하이비젼시스템,126700,2017/12,165307462,153333967,19464461,28813880,0,58891912,94442055,29180596,41243243,28105095,0,77548065
(주)하이소닉,106080,2017/12,40084531,56475542,-9421012,1022177,0,24680481,31795061,3196203,45990377,-2698638,0,-11184934
(주)하이텍팜,106190,2017/12,66049818,119097720,2099708,3006770,0,16904220,102193500,2262092,87932982,3271141,0,73606024
(주)하츠,066130,2017/12,101913075,96118450,4527682,19607434,0,14321338,81797112,17094436,33250971,5247724,0,63761210
(주)한국가구,004590,2017/12,9407047,77011392,1063497,2134130,0,10584297,66427094,5661737,67471572,-700056,0,46099087
(주)한국경제티브이,039340,2017/12,61105576,120121926,9475639,4809971,0,23188719,96933207,51903441,102170944,9202135,0,80116051
(주)한국비엔씨,226610,2017/12,15016851,24123440,1853685,6900416,0,14074599,10048841,6270091,11031096,3048909,0,2914551
(주)한국비엔씨,256840,2017/12,,,,,,,,,,,,
(주)한국아트라스비엑스,023890,2017/12,629506608,403788040,43220525,117153927,0,140051267,263736773,42394886,118216041,61827575,0,493995706
(주)한국코퍼레이션,050540,2017/12,128538699,79352645,2062673,2985364,0,39542681,39809965,13251754,54828321,-2840013,0,-34855514
(주)한국큐빅,021650,2017/12,25500278,75384523,2329064,18022517,0,13119035,62265487,1728848,48640697,2347318,0,39546179
(주)한국테크놀로지,053590,2017/12,9629681,65226072,-13093965,657563,0,35162166,30063906,8094283,22260092,-5232258,0,-13008453
(주)한국팩키지,037230,2017/12,56972317,53835080,2845884,2525851,0,12117428,41717652,5773497,16145369,2661020,0,27143337
(주)한글과컴퓨터,030520,2017/12,94824117,281884103,20957595,14879745,0,82105416,199778688,57834187,233388950,29741681,0,126791924
(주)한네트,052600,2017/12,27605285,77423733,1394018,52847651,0,40399137,37024596,1958174,21992348,2456655,0,25510473
(주)한빛소프트,047080,2017/12,32845297,36795479,2553665,3753055,0,13588583,23206897,9473843,18549256,-320614,0,-31017600
(주)한송네오텍,226440,2017/12,,,,,,,,,,,,
(주)한일진공,123840,2017/12,21692056,158460578,28654702,12266136,0,48557220,109903358,5925136,109170885,94410,0,63051118
(주)한창바이오텍,043090,2017/12,19592676,29034818,346445,8385072,0,11778954,17255864,4482120,5201766,523457,0,-39021367
(주)한컴위드,054920,2017/12,16388738,87201813,1372275,2702339,0,34007379,53194434,8350003,77418694,94424,0,14313521
(주)한컴지엠디,077280,2017/12,9025876,61187491,957209,5210128,0,23437782,37749709,4636139,48288218,1087518,0,-7835195
(주)한탑,002680,2017/12,82297638,116973154,916530,926120,0,70473413,46499740,10341047,69935848,445740,0,1218923
(주)한프,066110,2017/12,13036483,89518293,-13013529,3756850,0,43295178,46223116,6025872,63550891,-5800169,0,-26677154
(주)핸디소프트,220180,2017/12,40261885,67783464,-2240521,17626279,0,35093647,32689817,10502918,24281084,104236,0,-2724288
(주)행남사,008800,2017/12,15317216,48899395,-22579033,637479,0,19896089,29003305,7534196,18943495,-8855591,0,-46071321
(주)헥토이노베이션,214180,2017/12,40834832,97575233,11579802,16674555,0,5240325,92334908,25064794,64287038,15770037,0,37134117
(주)헬릭스미스,084990,2017/12,3157909,179383001,-6495715,15132449,0,14928078,164454923,9529449,68617487,-6941157,0,-83739452
(주)현대공업,170030,2017/12,129582299,114773136,10739625,14164392,0,31002086,83771049,5268255,58185972,3109304,0,60396940
(주)현대바이오랜드,052260,2017/12,98467385,174290341,11807314,13581831,0,35815488,138474854,19032015,116349879,14626791,0,111335703
(주)현대에버다임,041440,2017/12,315435868,246444496,12724620,611702,0,67417283,179027213,36482816,78290444,20310208,0,135373898
(주)현대이지웰,090850,2017/12,54172708,82904755,3404286,14424903,0,54849510,28055246,22626204,25850105,5466339,0,21170569
(주)협진,138360,2017/12,20298942,49600159,-5101849,386999,0,16251644,33348515,1983470,30260036,1199793,0,21017334
(주)형지아이앤씨,011080,2017/12,113532672,75935100,-27563804,863845,0,49362423,26572677,71763282,21176853,-9862337,0,-20456829
(주)홈센타홀딩스,060560,2017/12,32636895,221820065,-47655976,5382539,0,109493973,112326092,4575825,201335674,3492686,0,-7695026
(주)홈캐스트,064240,2017/12,40919825,110523618,-24238901,26884075,0,14738807,95784811,15699765,66486474,-3981377,0,19389685
(주)화신정공,126640,2017/12,200390186,108004671,3096810,10276993,0,27681821,80322850,4358806,61257158,2826805,0,46813760
(주)화신테크,086250,2017/12,34360710,66704035,-1887330,2924456,0,39259780,27444255,4647294,33222598,144587,0,15311970
(주)화진,134780,2017/12,62724240,87373133,-14531484,5530112,0,34629194,52743940,7995092,57509285,2861005,0,34812408
(주)휴럼,284420,2017/12,,,,,,,,,,,,
(주)휴맥스,115160,2017/12,1266343711,1029891505,10678227,51879310,0,580689937,449201568,176834885,286362850,15827570,0,121718725
(주)휴맥스홀딩스,028080,2017/12,4870712,177292471,-659818,1996744,0,20987534,156304937,1982486,173917817,2888226,0,53560000
(주)휴먼엔,032860,2017/12,55103282,30945584,274185,4587864,0,3042469,27903115,8298295,6485280,75154,0,-32073492
(주)휴메딕스,200670,2017/12,50279744,125719462,9726714,29833136,0,15179656,110539806,11576242,69620916,10701944,0,35728061
(주)휴비츠,065510,2017/12,62911713,125371685,2435801,3912241,0,54075743,71295941,14969860,91468365,7802791,0,55579556
(주)휴센텍,215090,2017/12,,,,,,,,,,,,
(주)휴엠앤씨,263920,2017/12,27120409,27274039,685114,835936,0,5303788,21970251,3243034,13330576,1054575,0,8186394
(주)휴온스,243070,2017/12,278012170,207190964,35979307,37069844,0,76293699,130897265,114628570,59005377,38170538,0,52565409
(주)휴온스글로벌,084110,2017/12,25861844,316883967,10219900,611550,0,8106850,308777116,13761576,306091004,12100267,0,67427491
(주)흥국,010240,2017/12,74263798,65870681,4516747,189190,0,19074387,46796294,4648369,42242652,5562516,0,38522605
(주)흥국에프엔비,189980,2017/12,43667407,69276739,2233591,1763971,0,13259775,56016964,11177843,42285347,2706673,0,27646495
(주)희림종합건축사사무소,037440,2017/12,158572902,134709705,3519433,17830344,0,82531214,52178490,19019494,26563366,8506136,0,45200775
(주)힘스,238490,2017/12,91425665,72458776,12117169,17487451,0,20267832,52190943,13977874,34459643,15624533,0,31675574
KB오토시스(주),024120,2017/12,151635499,155666545,8304823,3261962,0,61209854,94456691,9122500,92677688,14628432,0,82157550
KD(주),044180,2017/12,17135925,83744227,-16986927,63553,0,44933163,38811064,11307776,30398109,-10193056,0,-15744035
가온미디어(주),078890,2017/12,519360954,267598875,8646384,22850164,0,140323425,127275450,54334079,38094663,23780375,0,75577887
감성코퍼레이션(주),036620,2017/12,14828772,20440706,-3061247,1256452,0,10791819,9648887,1786868,9319413,14733,0,5644814
갤럭시아머니트리(주),094480,2017/12,69122271,183407717,4636625,14068640,0,118063950,65343767,23241239,28558643,6479990,0,7731789
경남스틸(주),039240,2017/12,286980520,148087552,4254726,4539299,0,67032041,81055511,9666407,44733835,6571954,0,75856900
경남제약(주),053950,2017/12,40171227,53756663,-3478499,8543274,0,38503326,15253337,13377077,24610967,3733635,0,-1291614
경동제약(주),011040,2017/12,175565925,249085399,20164400,24476054,0,29371531,219713868,71131954,142873446,31236534,0,212273781
경창산업(주),024910,2017/12,468698520,555301171,-21315430,1294513,0,395872949,159428222,37616524,433443192,-8777489,0,64578343
고려신용정보(주),049720,2017/12,87786993,27167648,3582646,6431660,0,9857666,17309982,82797944,12094932,4989049,0,8294581
고려제약(주),014570,2017/12,55402563,66794035,4683288,2396756,0,9820852,56973183,17622257,18063650,5298765,0,48455675
광진실업(주),026910,2017/12,42494221,38836372,542277,4121112,0,9856789,28979583,3770104,18443518,760612,0,24209234
국일신동(주),060480,2017/12,33305118,47608413,2978285,1781222,0,6518175,41090238,1834857,29075810,3899411,0,35619374
국일제지(주),078130,2017/12,43992705,106712308,1770960,3872432,0,48996764,57715544,5824598,60228648,311080,0,33971448
글로벌에스엠테크리미티드,900070,2017/12,,,,,,,,,,,,
글로벌텍스프리(주),204620,2017/12,28128565,75617960,-1933688,42414436,0,7119625,68498334,27016651,22472149,1111914,0,9891112
글로본(주),019660,2017/12,7109864,28697292,-8625817,1792855,0,4747752,23949540,9888646,21214342,-6873610,0,-59080083
금강철강(주),053260,2017/12,196478390,127517778,3012420,17382945,0,20777916,106739862,6028347,32949671,4445644,0,83678418
나노캠텍(주),091970,2017/12,46304365,70586107,-8144344,2896632,0,16931385,53654722,6810853,46999207,167389,0,8406741
나라엠앤디(주),051490,2017/12,102137232,153129812,2681033,8168360,0,80868033,72261780,9897961,68724304,6651294,0,49944654
나무기술(주),242040,2017/12,,,,,,,,,,,,
나이스정보통신(주),036800,2017/12,243324925,269315231,32469071,71694768,0,90659886,178655345,63571788,105745336,43564070,0,171516620
나이스평가정보(주),030190,2017/12,301384740,233114682,31319526,61475338,0,54633406,178481276,258332140,131919761,43052600,0,101017638
남화토건(주),091590,2017/12,61797876,120774386,4832941,7851413,0,15741208,105033179,3274920,79056289,5211290,0,90866282
넥슨지티(주),041140,2017/12,42950845,131690028,-15916035,11660294,0,9387231,122302796,13403719,55143741,826414,0,47766055
