회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS연결),자산(*)(IFRS연결),당기순이익(손실)(IFRS연결),현금및현금성자산(*)(IFRS연결),금융비용(IFRS연결),부채(*)(IFRS연결),자본(*)(IFRS연결),* (정상)영업손익(보고서기재)(IFRS연결),판매비와 관리비(물류원가 등 포함)(*)(IFRS연결),비유동자산(*)(IFRS연결),이익잉여금(*)(연결),기타(영업)비용(*)(IFRS연결)
(주)사람인에이치알,143240,2019/12,93567189,130667966,25460629,5387297,0,19409200,111258766,27293657,66273532,58262017,71864575,0
(주)삼기,122350,2019/12,301765684,424954537,2007859,8563587,0,288924767,136029770,5786388,27686648,305276262,76653010,0
(주)삼보판지,023600,2019/12,367007847,530767249,32097264,17384819,0,133105995,397661254,45664519,42063234,400450443,348913530,0
(주)삼양옵틱스,225190,2019/12,63594654,49488705,13557226,8534516,0,10203915,39284791,15728849,13138205,19127106,28161359,0
(주)삼일,032280,2019/12,,,,,,,,,,,,
(주)삼일기업공사,002290,2019/12,,,,,,,,,,,,
(주)삼진,032750,2019/12,135228931,96419553,12091535,12332195,0,19685255,76734298,11744780,10898267,38997546,72993154,0
(주)삼진엘앤디,054090,2019/12,230790590,170409136,459781,27839554,0,77800417,92608719,3849653,25284810,78341507,33753707,0
(주)삼표시멘트,038500,2019/12,595485610,1346969002,18557380,65339120,0,711766436,635202566,48058638,52495918,1127363293,356640860,0
(주)삼화네트웍스,046390,2019/12,54197930,43303787,720922,8603341,0,8391494,34912293,173531,2054311,21237908,6800998,0
(주)상보,027580,2019/12,48850032,104559643,-10361457,8857747,0,75110958,29448685,-4959353,10423865,30954553,-62123630,0
(주)상상인,038540,2019/12,541349885,3627156735,120386462,591432320,126330903,3008493636,618663099,182373179,65709132,850451754,484509071,0
(주)상상인인더스트리,101000,2019/12,32880655,47833180,-8089270,1542177,0,23168057,24665123,-986622,4297192,10297172,-48749420,0
(주)상아프론테크,089980,2019/12,186171234,248318385,12453879,10243018,0,104512906,143805479,14886053,24369818,116737449,93730151,0
(주)상지카일룸,042940,2019/12,104940554,154372206,-5132906,5185406,0,109458452,44913755,591245,12456013,105500454,-32166688,0
(주)새로닉스,042600,2019/12,163776250,134591385,-1882399,15120725,0,52911278,81680107,78517,13072171,73959168,65916121,0
(주)서남,294630,2019/12,,,,,,,,,,,,
(주)서린바이오사이언스,038070,2019/12,54409607,80707446,8887481,4543037,0,19444365,61263081,1802772,12062013,36904247,40280312,0
(주)서부티엔디,006730,2019/12,,,,,,,,,,,,
(주)서산,079650,2019/12,52401645,119198013,-2840515,15012049,0,7855666,111342347,-4878862,8580867,75243026,67882803,0
(주)서연탑메탈,019770,2019/12,159678959,156275835,-3206249,2040724,0,89267279,67008556,355869,4647477,81567857,53025707,0
(주)서울리거,043710,2019/12,78368688,119147803,-8037162,12180935,0,53341261,65806542,-8741445,28165658,42467244,-13969597,0
(주)서울옥션,063170,2019/12,45092705,172774839,-8742192,13184920,0,104221808,68553031,-4624907,21947928,65303697,26506013,0
(주)서울제약,018680,2019/12,,,,,,,,,,,,
(주)서원인텍,093920,2019/12,302903887,201386876,12670944,33761431,0,40547737,160839139,16903712,14089201,57824664,140764126,0
(주)서전기전,189860,2019/12,,,,,,,,,,,,
(주)서진시스템,178320,2019/12,392360901,563040746,48987390,26242207,0,296147874,266892871,54397094,37672541,347477631,118750405,0
(주)서진오토모티브,122690,2019/12,1429752268,871205379,-16826424,12913532,0,719897500,151307879,5263781,60033910,576325708,27394694,0
(주)서플러스글로벌,140070,2019/12,110327845,178822583,1535960,18643743,0,53799671,125022912,2718688,16410392,53038305,91403469,0
(주)서한,011370,2019/12,,,,,,,,,,,,
(주)서희건설,035890,2019/12,1242974178,976143473,61814559,167020239,0,581719951,394423522,118232064,60231308,324759584,192658104,0
(주)선광,003100,2019/12,144994753,709957771,5086402,6793225,0,402950001,307007770,24254814,15191273,655479408,232051050,0
(주)선익시스템,171090,2019/12,87647566,120131791,7145804,15619816,0,29506189,90625603,11430479,12507200,41971593,40733696,0
(주)성광벤드,014620,2019/12,202365162,502049444,6167400,43001185,0,62784988,439264457,6972728,29536802,258756245,434572054,0
(주)성도이엔지,037350,2019/12,695685233,519451891,-65568397,58779991,0,380395494,139056397,19008641,20704284,153803739,120420698,0
(주)성우하이텍,015750,2019/12,3389454157,3446277584,29501514,198901343,0,2130070846,1316206738,73354787,190059713,1971592890,995820045,0
(주)성창오토텍,080470,2019/12,132801199,110875098,-140764,4119845,0,68317070,42558028,-372965,15548679,48536730,27277598,0
(주)세경하이테크,148150,2019/12,281348171,206426561,21123932,29897595,0,67602737,138823824,23378046,30455285,119702964,82145947,0
(주)세동,053060,2019/12,147345825,116302468,-6196756,4145978,0,102665394,13637074,-270863,13140152,75294409,-9888079,0
(주)세림비앤지,340440,2019/12,,,,,,,,,,,,
(주)세보엠이씨,011560,2019/12,615709105,289059467,-7586135,5931257,0,140673493,148385973,-8949532,10590389,54723781,142463984,0
(주)세영디앤씨,052190,2019/12,2662331,37402436,-25340929,542589,0,2614267,34788169,-9148935,6939929,20526068,-87763220,0
(주)세운메디칼,100700,2019/12,66868600,104471828,9978657,20345477,0,8295029,96176799,16907878,10519682,43184346,88479360,0
(주)세원물산,024830,2019/12,,,,,,,,,,,,
(주)세종메디칼,258830,2019/12,16229948,49484741,3062980,2615610,0,3744293,45740448,3764308,6464089,26283513,26175751,0
(주)세중,039310,2019/12,153178120,124802699,2311228,26475252,0,38861385,85941314,3935149,20945081,33550821,57944901,0
(주)세진티에스,067770,2019/12,21212352,40921359,-2108201,3920717,0,3435226,37486133,-252119,4199088,14086405,19103063,0
(주)세코닉스,053450,2019/12,462244785,357537428,-17493670,13650893,0,248204695,109332733,1077836,47012390,199722579,79417330,0
(주)세토피아,222810,2019/12,12996701,55633997,-36530356,2109987,0,52649490,2984507,-6117681,10904498,17056886,-23072255,0
(주)세화피앤씨,252500,2019/12,,,,,,,,,,,,
(주)셀루메드,049180,2019/12,17921487,64980480,-37293720,16137568,0,49255113,15725367,-8048176,10065173,23233103,-60755520,0
(주)셀리드,299660,2019/12,,,,,,,,,,,,
(주)셀리버리,268600,2019/12,,,,,,,,,,,,
(주)셀바스에이아이,108860,2019/12,35418106,94134129,-8592018,19354412,0,50329921,43804207,-6175156,41593262,53209229,-44278704,0
(주)셀바스헬스케어,208370,2019/12,22351230,47106649,-3328422,12943161,0,22969161,24137488,-3373994,11838485,23451063,-21381117,0
(주)셀트리온제약,068760,2019/12,173512797,470980396,8602168,10764154,0,190949018,280031378,14735270,47731530,282124897,11168290,0
(주)셀트리온헬스케어,091990,2019/12,1100877966,2848904874,64962000,296966141,0,1183011067,1665893807,82793145,126511190,182633588,329641451,0
(주)셀피글로벌,068940,2019/12,24722106,35940955,6709,2806085,0,21124056,14816899,-159811,6076223,8352469,4343891,0
(주)소리바다,053110,2019/12,45818975,55840053,-12938082,782632,0,33172487,22667566,-7458718,53277693,42301609,-48230662,0
(주)소프트센,032680,2019/12,,,,,,,,,,,,
(주)손오공,066910,2019/12,73402174,55702504,-1917458,1769547,0,31264009,24438495,-2068423,16094304,19980965,-49152756,0
(주)솔고바이오메디칼,043100,2019/12,21441926,56455027,-18787614,2852586,0,23284068,33170958,-5942269,12285017,22724513,-54137092,0
(주)솔루에타,154040,2019/12,256338425,185747167,-3403118,17532156,0,115166173,70580995,6175793,31372843,87441247,21146384,0
(주)솔본,035610,2019/12,80312073,208145441,5773648,22834558,0,25111899,183033541,314829,42187813,110459318,22611200,0
(주)쇼박스,086980,2019/12,78650191,165251340,3259345,6832197,0,24591014,140660326,1942204,8695825,53170172,72699011,0
(주)수산아이앤티,050960,2019/12,,,,,,,,,,,,
(주)수젠텍,253840,2019/12,3845081,45420146,-9577176,2632066,0,21100268,24319878,-7069010,7075746,12837190,-88517238,0
(주)슈프리마,236200,2019/12,72130977,148553814,25942271,15603075,0,12159616,136394198,24565178,21932317,60282138,57552900,0
(주)슈프리마아이디,317770,2019/12,12078457,41757383,1107081,6118383,0,1526000,40231383,458156,4342715,3693459,5691252,0
(주)슈프리마에이치큐,094840,2019/12,26159585,174441141,8238775,11638847,0,10698256,163742885,2017918,8200355,88163582,116692946,0
(주)슈피겐코리아,192440,2019/12,308557219,346250549,40280863,51650740,0,51641801,294608748,44084209,163590061,160063960,242016011,0
(주)스마트솔루션즈,136510,2019/12,17083260,37911975,-5995719,8193280,0,11699378,26212597,-7782689,11319402,19171696,13860211,0
(주)스맥,099440,2019/12,136977992,225041495,-16987126,5709113,0,128452984,96588511,-14763286,29984600,97603405,2018882,0
(주)스카이문스테크놀로지,033790,2019/12,,,,,,,,,,,,
(주)스킨앤스킨,159910,2019/12,20974333,51689281,-6314553,20084310,0,13810439,37878841,-7326621,9518523,24480791,-60261896,0
(주)스타플렉스,115570,2019/12,92736865,137078094,-6212002,2997572,0,83044398,54033696,1331625,10807676,80360896,36728160,0
(주)스튜디오산타클로스엔터테인먼트,204630,2019/12,40606059,79274813,-5670826,21987681,0,37971328,41303485,-8620471,49226529,28921742,-13730349,0
(주)스페코,013810,2019/12,74708315,87795562,9856239,12025187,0,46084565,41710998,6635585,6873504,34839035,17206532,0
(주)승일,049830,2019/12,,,,,,,,,,,,
(주)시공테크,020710,2019/12,119772437,155221788,15340778,20794573,0,46873840,108347948,8014565,6049209,81106630,72881465,0
(주)시너지이노베이션,048870,2019/12,54585276,147294986,4221716,11269089,0,54619771,92675215,1181752,17672047,103584150,-85191517,0
(주)시노펙스,025320,2019/12,217056055,153556594,6184461,30280748,0,70929494,82627100,16670142,31359302,80097036,-32499420,0
(주)시스웍,269620,2019/12,14879639,49384635,1971680,15284134,0,10390945,38993690,672220,3124715,21926845,24178078,0
(주)시큐브,131090,2019/12,18216685,37345661,5145956,18399997,0,5946046,31399615,5050031,6806718,6700416,25194747,0
(주)시티랩스,139050,2019/12,80745442,182348730,-12001532,21115222,0,111933778,70414952,-1466201,52408038,122051059,-20518169,0
(주)신진에스엠,138070,2019/12,51776148,119152310,2369379,9741557,0,44967154,74185156,2985364,8130464,58041508,55470652,0
(주)신테카바이오,226330,2019/12,,,,,,,,,,,,
(주)신화콘텍,187270,2019/12,44341306,86471265,-2697453,6118445,0,38320618,48150647,-733304,9829834,54015140,21360419,0
(주)심텍,222800,2019/12,1000187191,839945994,-39404353,9739294,0,678424016,161521978,-17929193,105895179,585767053,103868918,0
(주)심텍홀딩스,036710,2019/12,1000340255,865319569,-38620592,14568926,0,680138092,185181477,-17115399,103645818,610359068,56360984,0
(주)싸이맥스,160980,2019/12,83475335,150525335,3170301,11694677,0,44799943,105725392,1974606,10436907,85028071,52901573,0
(주)싸이토젠,217330,2019/12,,,,,,,,,,,,
(주)썸에이지,208640,2019/12,3647939,43489978,-14157793,14327538,0,7943749,35546229,-13278218,16926157,4764397,-50469567,0
(주)쎄노텍,222420,2019/12,,,,,,,,,,,,
(주)쎄니트,037760,2019/12,109747055,157234051,1919911,9846504,0,78074128,79159923,5748267,13941399,96145360,28601997,0
(주)쎄트렉아이,099320,2019/12,70228243,96315121,7360267,19832043,0,31846857,64468264,9248317,5706038,45451796,49499616,0
(주)쎌바이오텍,049960,2019/12,45959678,108303435,7231093,9422378,0,4701041,103602393,5794687,29414067,39045871,103847866,0
(주)쏠리드,050890,2019/12,229279898,283758311,5410909,55627290,0,160128892,123629419,-3523738,69050312,157917132,26038777,0
(주)씨씨에스충북방송,066790,2019/12,20318290,32952881,-1434493,1487694,0,8680208,24272672,614083,4641973,23648304,-26388126,0
(주)씨에스,065770,2019/12,32157824,27188933,-538357,1009442,0,5429054,21759880,-917978,5696373,5354381,-15764679,0
(주)씨에스에이코스믹,083660,2019/12,64289801,33205505,-7636565,3938251,0,16693787,16511719,-5727835,33281746,9296661,-34852081,0
(주)씨엔플러스,115530,2019/12,19619973,22339698,-6574004,492798,0,9495901,12843796,-1136649,4254027,13203538,-30173756,0
(주)씨엠에스에듀,225330,2019/12,82117662,102295816,6141971,4131303,0,63557843,38737973,9548647,72569015,90136297,7776714,0
(주)씨유메디칼시스템,115480,2019/12,81794149,129280916,-2944322,9197258,0,73711593,55569323,2474482,15365623,75571960,9108206,0
(주)씨제이이엔엠,035760,2019/12,3789723950,5434907588,58615849,269792454,0,2283014093,3151893494,269385174,1192694795,3758793982,1145527002,0
(주)씨젠,096530,2019/12,121953287,195715540,26709828,49088991,0,42889888,152825653,22423158,58869483,57213471,69646413,0
(주)씨티씨바이오,060590,2019/12,136123660,186497921,-13764930,15269961,0,111937796,74560125,-4019987,30649480,98961950,-16383331,0
(주)씨티케이,260930,2019/12,116328076,202468010,7191007,36507067,0,27501518,174966492,3950194,27312754,86985659,58656098,0
(주)아가방앤컴퍼니,013990,2019/12,134236271,187823149,-15811446,4532550,0,52783251,135039898,-3483680,74282609,106348999,82185169,0
(주)아나패스,123860,2019/12,,,,,,,,,,,,
(주)아난티,025980,2019/12,142703754,845966626,-7979908,54677672,0,452567634,393398992,4710347,54801388,725619761,48725701,0
(주)아리온테크놀로지,058220,2019/12,33038989,86960616,-7502144,1882583,0,67550834,19409782,2078065,7510337,56450910,-34129798,0
(주)아모그린텍,125210,2019/12,,,,,,,,,,,,
(주)아모텍,052710,2019/12,248551605,430547774,363384,49882001,0,231661227,198886547,6983007,41964041,262134822,143274651,0
(주)아미노로직스,074430,2019/12,18980396,57773776,-1200843,8140673,0,5922039,51851737,-761038,4054492,25282345,-75031672,0
(주)아바코,083930,2019/12,226084847,198606306,19587873,18571409,0,68233674,130372632,23336512,26036018,53491172,88416390,0
(주)아바텍,149950,2019/12,75410526,144778503,7237344,16403298,0,8690701,136087802,5431636,7079762,105566715,108224859,0
(주)아스타,246720,2019/12,1250848,25811265,-14996408,3972891,0,10704122,15107143,-6175593,7201408,13311793,-22690117,0
(주)아스트,067390,2019/12,144613767,578756230,499295,28741242,0,360689345,218066885,14306566,19607552,362206822,2766494,0
(주)아시아경제,127710,2019/12,38372830,134950581,4083296,9851695,0,32340482,102610099,3278157,16290420,83402537,50217995,0
(주)아우딘퓨쳐스,227610,2019/12,54122517,54307215,-18697227,6617694,0,20177669,34129547,-20663704,39968377,24799143,2520199,0
(주)아이디스,143160,2019/12,111875143,170723399,1912288,19502470,0,18355885,152367514,3305340,32644735,48303102,75141401,0
(주)아이디스홀딩스,054800,2019/12,507776368,799552850,13476746,146644683,0,183216121,616336729,46674476,99180981,285395761,163252142,0
(주)아이비김영,339950,2019/12,,,,,,,,,,,,
(주)아이센스,099190,2019/12,189844257,270042338,23263932,34473096,0,68951050,201091288,30172842,56608529,141058961,154346571,0
(주)아이스크림에듀,289010,2019/12,,,,,,,,,,,,
(주)아이씨디,040910,2019/12,121604632,203772358,11151768,18790354,0,56716962,147055396,14295628,20053202,72375054,81676222,0
(주)아이앤씨테크놀로지,052860,2019/12,45567583,72454410,5724789,518679,0,17345686,55108724,4303605,14512582,45485503,25211059,0
(주)아이에스시,095340,2019/12,87678824,208455083,3181415,13487444,0,30037441,178417642,2025737,19017239,142961265,96302343,0
(주)아이에스이커머스,069920,2019/12,36135279,78983800,-16446818,2165409,0,29515943,49467857,-4740108,22978840,44125845,-6933735,0
(주)아이에이,038880,2019/12,67834575,109347269,1238877,1186064,0,49482285,59864984,2721530,14295370,86336521,-4206260,0
(주)아이엘사이언스,307180,2019/12,,,,,,,,,,,,
(주)아이엠,101390,2019/12,202192400,117389823,-20221487,9742288,0,84694644,32695179,-7408314,12923406,73129949,-24134983,0
(주)아이엠비씨,052220,2019/12,51552466,66610004,2274106,7643809,0,13173172,53436832,1726916,49825551,45715431,32166169,0
(주)아이엠텍,226350,2019/12,13844952,54274661,-1253664,353180,0,36964987,17309673,-2908095,9088987,37021892,-44133875,0
(주)아이오케이컴퍼니,078860,2019/12,48736408,156580009,-8380601,16281704,0,45805133,110774875,578278,10638907,129969854,-29483394,0
(주)아이윈,090150,2019/12,95380947,96723157,2266080,4078560,0,52503299,44219858,3730414,16354418,57125585,24869035,0
(주)아이윈플러스,123010,2019/12,,,,,,,,,,,,
(주)아이즈비전,031310,2019/12,131548342,157431620,-258901,57193931,0,42771096,114660524,-454654,26606325,32586897,71657290,0
(주)아이컴포넌트,059100,2019/12,,,,,,,,,,,,
(주)아이톡시,052770,2019/12,3774569,8560505,-2896942,2445320,0,3432782,5127723,-2076146,4054444,4574491,-94011338,0
(주)아이티센,124500,2019/12,1542384997,392923342,5561854,40151819,0,228238712,164684630,24118535,60154238,186725380,601956,0
(주)아이티엑스에이아이,099520,2019/12,31861192,22007317,-5005679,804896,0,12176675,9830642,-2865782,7808061,8642675,-19566930,0
(주)아이티엠반도체,084850,2019/12,397697086,430519931,41666848,44870022,0,164155697,266364234,53501443,44814623,201270079,41408447,0
(주)아즈텍더블유비이,032080,2019/12,,,,,,,,,,,,
(주)아진엑스텍,059120,2019/12,,,,,,,,,,,,
(주)아톤,158430,2019/12,32525173,58962831,-11268303,12971129,0,12857623,46105208,4123862,11460176,20377956,-3878002,0
(주)아프리카티비,067160,2019/12,167868522,228549555,34160386,27335698,0,106760702,121788853,36725813,131142709,83544354,76179055,0
(주)안랩,053800,2019/12,166992214,260216804,19142259,24436825,0,54544805,205671999,18423513,148568701,91519695,153806364,0
(주)안트로젠,065660,2019/12,,,,,,,,,,,,
(주)알로이스,297570,2019/12,,,,,,,,,,,,
(주)알에프세미,096610,2019/12,42446601,102545695,-2753635,4576959,0,52684251,49861444,-787244,9002134,48410541,40342297,0
(주)알에프텍,061040,2019/12,284492015,254270323,-1807468,72746846,0,121519540,132750784,13137161,27160326,109337648,85863718,0
(주)알엔투테크놀로지,148250,2019/12,,,,,,,,,,,,
(주)알테오젠,196170,2019/12,29229182,85979112,-1738267,4413478,0,15774959,70204153,-2252031,13352120,20769660,-13238281,0
(주)알톤스포츠,123750,2019/12,31187516,33706229,-12218530,9429926,0,17839846,15866383,-10618914,14784717,5551918,-16574747,0
(주)알티캐스트,085810,2019/12,53178375,169930839,-27219159,12365241,0,103714750,66216089,-15721195,68899570,51704198,12808047,0
(주)알파홀딩스,117670,2019/12,73164302,134595649,-11705371,889539,0,73104547,61491102,-3686574,17178826,86850230,-752787,0
(주)애니플러스,310200,2019/12,,,,,,,,,,,,
(주)액션스퀘어,205500,2019/12,5838397,30255626,-9160139,19733281,0,10055283,20200343,-8228878,14067275,9723962,-40458286,0
(주)액토즈소프트,052790,2019/12,62665219,175372734,20774308,30919216,0,57267966,118104767,25654108,22138494,90029514,5055497,0
(주)액트로,290740,2019/12,107845425,99003423,14595299,13912058,0,22999820,76003603,13043357,6251500,38545608,38816169,0
(주)앤디포스,238090,2019/12,84122729,189924143,-1549639,19918844,0,72294106,117630037,8676316,12901318,55419986,19823013,0
(주)앤씨앤,092600,2019/12,78473813,71516824,-6859587,13281213,0,30284359,41232465,-11575996,31443505,25012332,4237967,0
(주)야스,255440,2019/12,86853451,214004929,16318268,1432089,0,63370902,150634027,12545715,11120272,62690145,94361777,0
(주)어스앤에어로스페이스,263540,2019/12,,,,,,,,,,,,
(주)얼라인드제네틱스,238120,2019/12,7793683,24619170,116738,4897966,0,3652665,20966505,-398924,5011314,7324796,-8903400,0
(주)에너토크,019990,2019/12,23483475,42867117,488724,4509478,0,2806740,40060377,220375,6271482,22996048,29515298,0
(주)에스디생명공학,217480,2019/12,156259210,137235392,-19628121,10119311,0,41025206,96210187,-16407848,67121994,59897604,41823263,0
(주)에스디시스템,121890,2019/12,,,,,,,,,,,,
(주)에스비에스콘텐츠허브,046140,2019/12,162067187,197100484,554786,68132194,0,41843188,155257296,1924267,5746434,38538465,116255566,0
(주)에스씨디,042110,2019/12,174946389,139154002,-992106,39872031,0,38474981,100679022,3477841,13395010,43597305,42796727,0
(주)에스아이리소스,065420,2019/12,,,,,,,,,,,,
(주)에스앤더블류,103230,2019/12,,,,,,,,,,,,
(주)에스앤에스텍,101490,2019/12,,,,,,,,,,,,
(주)에스에너지,095910,2019/12,216932737,327670045,-7226107,30036860,0,208855239,118814806,1381968,33618709,87372734,23265979,0
(주)에스에스알,275630,2019/12,,,,,,,,,,,,
(주)에스에이엠티,031330,2019/12,1213833610,285718635,37593122,3011845,0,47417913,238300721,33707935,17358728,112642916,114643549,0
(주)에스에이티,158300,2019/12,37479251,38585331,-413779,3695523,0,26669110,11916221,-124814,5418821,16707556,6586106,0
(주)에스에이티,060540,2019/12,140167604,135282080,9535391,23180572,0,46446127,88835954,10000951,13390744,77192753,37576233,0
(주)에스에프에이,056190,2019/12,1577746351,1805907173,146968500,208984395,0,693841815,1112065358,214205322,103170739,707448621,911062580,0
(주)에스에프에이반도체,036540,2019/12,588938238,661228514,20822399,62386379,0,345386475,315842039,39075607,14064830,434501264,-131862058,0
(주)에스엘바이오닉스,214310,2019/12,24150312,41920291,-23448870,2239429,0,15731666,26188625,-4130160,7507350,31976397,-8498130,0
(주)에스엠라이프디자인그룹,063440,2019/12,36981225,60354837,-3025657,7696322,0,11545494,48809343,423829,7293582,19244052,-25909963,0
(주)에스엠엔터테인먼트,041510,2019/12,657825612,1115620587,-16182525,284977571,0,482852439,632768148,40396706,175221761,486929432,164528312,0
(주)에스엠컬처앤콘텐츠,048550,2019/12,166658489,350709749,3843116,105880567,0,234208562,116501187,4811418,52612047,94503872,-40637118,0
(주)에스엠코어,007820,2019/12,128073312,106789669,4591969,14451211,0,28277601,78512068,5051260,6105435,29870284,28881928,0
(주)에스제이그룹,306040,2019/12,109494821,91857647,13127856,36712023,0,22442984,69414663,16366615,64971733,21192139,22380061,0
(주)에스제이케이,080440,2019/12,4124848,55342770,-10923131,280349,0,42063072,13279698,-5488223,5462212,49223983,-67908260,0
(주)에스지엔지,040610,2019/12,938887548,1121522424,3372457,90383133,0,497214874,624307550,11722862,127107318,656428760,211066593,0
(주)에스코넥,096630,2019/12,254480908,162129965,-12224587,24381823,0,70721456,91408509,-14717530,27113763,92738241,57251717,0
(주)에스텍파마,041910,2019/12,46489682,116425611,15227984,39069748,0,13705262,102720349,3794649,9206084,50354810,68780661,0
(주)에스티아이,039440,2019/12,318857509,265663605,22985802,21399479,0,97833475,167830130,27106998,34284661,93889739,91914258,0
(주)에스티오,098660,2019/12,85144202,68168878,3273993,276940,0,33043432,35125446,5351881,45246690,27062057,29997326,0
(주)에스티큐브,052020,2019/12,17388631,52377928,-12047484,18423267,0,23562403,28815525,-3084161,11506458,5317762,-21690433,0
(주)에스폴리텍,050760,2019/12,135032554,109458241,10734572,25237129,0,53128693,56329548,14925781,12453539,47225941,31768844,0
(주)에스피시스템스,317830,2019/12,31959900,59090833,1321621,7155379,0,28654710,30436123,1006395,4925680,24309559,19084896,0
(주)에스피지,058610,2019/12,315161067,275739191,6802471,15438290,0,144510273,131228918,10295030,49120432,97992054,63038028,0
(주)에쎈테크,043340,2019/12,,,,,,,,,,,,
(주)에이디칩스,054630,2019/12,,,,,,,,,,,,
(주)에이디테크놀로지,200710,2019/12,225809534,110161797,8004175,37805061,0,54436302,55725495,12158233,5728351,17975480,31839733,0
(주)에이루트,096690,2019/12,31253724,190315597,767297,15745563,0,100759336,89556261,-1018171,7912269,148809562,-9467173,0
(주)에이비프로바이오,195990,2019/12,31930109,188942135,-37467451,14957374,0,58033237,130908898,-29914886,17234800,121254675,-2236523,0
(주)에이스침대,003800,2019/12,,,,,,,,,,,,
(주)에이스테크놀로지,088800,2019/12,378602472,380498821,-9694692,10935548,0,291357544,89141277,2718683,86629710,148461650,-59920750,0
(주)에이스토리,241840,2019/12,,,,,,,,,,,,
(주)에이치디,102210,2019/12,37778318,146820812,-13416056,2761559,0,35041281,111779531,-2765004,5492728,55424673,57799849,0
(주)에이치비테크놀러지,078150,2019/12,280566411,286110809,5755801,47403782,0,100809544,185301265,10102233,27508107,119223475,57228302,0
(주)에이치시티,072990,2019/12,47420588,75458915,6085345,12575365,0,25709205,49749710,7212556,12566387,49025784,29157089,0
(주)에이치알에스,036640,2019/12,66720013,90079783,982760,18229956,0,16899593,73180191,1577618,7745015,40188573,54399431,0
(주)에이치앤비디자인,227100,2019/12,21792788,24712438,-3356906,1072206,0,12479226,12233213,-4117052,6927652,5227447,3749465,0
(주)에이치엘사이언스,239610,2019/12,,,,,,,,,,,,
(주)에이치케이,044780,2019/12,54958238,81423667,828161,5491729,0,32532195,48891472,897416,10580086,31891901,30197123,0
(주)에이텍,045660,2019/12,,,,,,,,,,,,
(주)에이텍티앤,224110,2019/12,128024267,128021358,5036373,26526085,0,44739095,83282263,5153387,26007839,58223837,19659383,0
(주)에이트원,230980,2019/12,13058815,33494934,-11556949,10484903,0,22597753,10897180,-1307802,3232560,16751515,-12495224,0
(주)에이티세미콘,089530,2019/12,128076925,152543768,-9488588,5521170,0,114211198,38332570,2377146,16340945,126549976,-53213869,0
(주)에이팩트,200470,2019/12,,,,,,,,,,,,
(주)에이팸,073070,2019/12,50587576,119641377,-57655976,8471084,0,74568505,45072872,-8752612,15821107,67766387,-13573107,0
(주)에이프로젠헬스케어앤게임즈,109960,2019/12,21901096,218360723,-6847696,17545449,0,8213273,210147450,-766970,7307832,134370142,-26045757,0
(주)에치에프알,230240,2019/12,156662931,136530378,421672,34077965,0,54837821,81692557,2244302,21432177,33705107,47136345,0
(주)에코마케팅,230360,2019/12,111354943,139596964,33353049,39656111,0,30155129,109441835,37837722,73517221,20184002,68507528,0
(주)에코프로,086520,2019/12,702272501,927834885,37363584,34641926,0,480853915,446980970,47805819,62384119,560115884,118453643,0
(주)에코프로비엠,247540,2019/12,,,,,,,,,,,,
(주)에프알텍,073540,2019/12,26150315,60056996,-1695029,511296,0,28793038,31263958,-1151108,7468304,43786272,24177343,0
(주)에프앤리퍼블릭,064090,2019/12,34123439,86585036,-44869518,1571334,0,58694953,27890083,-23400096,26160712,46944222,-52831359,0
(주)에프에스엔,214270,2019/12,145425213,196990249,8639898,26092195,0,129690252,67299998,7736949,137688265,98862756,-1623727,0
(주)에프에스티,036810,2019/12,125729654,181134486,18278890,12740235,0,67980117,113154369,18873234,31273009,118995774,70724882,0
(주)에프엔씨엔터테인먼트,173940,2019/12,84190079,115339954,-7567799,24861433,0,48438313,66901642,-4937579,14786272,40976678,21358886,0
(주)엑사이엔씨,054940,2019/12,247113216,143107906,291059,7274822,0,81828515,61279391,3029417,20330067,41722174,15117563,0
(주)엑세스바이오인코퍼레이션,950130,2019/12,43058688,69730399,-20656016,6835710,0,41830382,27900017,-8038197,17445190,43817764,-10786034,0
(주)엑셈,205100,2019/12,34454978,86036975,4872081,33897382,0,14200621,71836354,6315140,13745630,28406712,18530312,0
(주)엑시콘,092870,2019/12,38230244,103959650,-5313677,7395882,0,29071238,74888412,-5194103,17212207,53900558,45284268,0
(주)엔바이오니아,317870,2019/12,,,,,,,,,,,,
(주)엔에스,217820,2019/12,65057075,107444751,4304940,23071821,0,75223775,32220976,5558548,4392252,21473438,19449474,0
(주)엔에스엔,031860,2019/12,15368805,68332140,-7301062,7361953,0,45549479,22782661,-7886864,9071260,25065895,-38500631,0
(주)엔에이치엔벅스,104200,2019/12,84847822,99589700,4121734,19022392,0,29511212,70078489,7026142,77821680,27726053,41784262,0
(주)엔이능률,053290,2019/12,,,,,,,,,,,,
(주)엔지스테크널러지,208860,2019/12,6299597,86181796,-8358887,9693446,0,60238548,25943248,-3489008,8985354,45154727,-6631612,0
(주)엔지켐생명과학,183490,2019/12,31468723,84991166,-16879077,2305903,0,10950625,74040541,-16402181,19066627,21754872,-77789573,0
(주)엔케이맥스,182400,2019/12,8749218,182158965,-11429234,12712148,0,74646230,107512736,-24085960,30482008,159957638,-46237609,0
(주)엔텔스,069410,2019/12,60229899,65880953,2032308,13204525,0,23732373,42148581,2783299,14889206,24771569,25305795,0
(주)엔피,291230,2019/12,,,,,,,,,,,,
