회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS),자산(*)(IFRS),당기순이익(손실)(IFRS),현금및현금성자산(*)(IFRS),금융비용(IFRS),부채(*)(IFRS),자본(*)(IFRS),판매비와 관리비(물류원가 등 포함)(*)(IFRS),비유동자산(*)(IFRS),* (정상)영업손익(보고서기재)(IFRS),기타(영업)비용(*)(IFRS),이익잉여금(결손금)(*)(IFRS)
(주)CMG제약,058820,2019/12,58622681,192243166,3051177,18579821,0,12084883,180158283,26318857,41659100,2603774,0,5054709
(주)ES큐브,050120,2019/12,28527284,136065488,-12738710,13606557,0,82079157,53986331,5231167,111767027,587700,0,4184768
(주)가비아,079940,2019/12,58254105,82964911,4654769,9410304,0,28880845,54084066,18832896,69362039,4889113,0,47374904
(주)강스템바이오텍,217730,2019/12,282069,98625925,-25001590,4958531,0,27780716,70845209,19551777,48489912,-19411148,0,-76692655
(주)강원에너지,114190,2019/12,42549622,55106032,-33460765,3441069,0,32201998,22904034,11011297,24759583,-17150531,0,-7611776
(주)고려시멘트,198440,2019/12,70921781,127035573,3396444,4440035,0,38590195,88445378,5781918,80444290,-459627,0,38016547
(주)고영테크놀러지,098460,2019/12,209480760,308020011,34702997,21194543,0,55999383,252020628,87820454,78806535,40057965,0,217897927
(주)골드앤에스,035290,2019/12,7642733,16096170,-24883215,758085,0,21097263,-5001092,8491730,12185981,-7142117,0,-54455964
(주)골드퍼시픽,038530,2019/12,11323125,72945743,-31603970,6350030,0,51876425,21069318,6714790,44490596,-3421041,0,-36661189
(주)골프존,215000,2019/12,239051647,304860836,19704546,6842583,0,99331248,205529589,106388878,234369497,36199059,0,124246070
(주)골프존뉴딘홀딩스,121440,2019/12,26897482,537526345,-30341791,9703734,0,87456888,450069457,19492596,506829775,-17956208,0,142810704
(주)광림,014200,2019/12,93241157,193568854,-68290742,14218915,0,132819619,60749234,10806603,111000509,3819332,0,-11909222
(주)광무,029480,2019/12,25244176,57156720,-6275093,14010999,0,34954525,22202195,6630498,23923134,-2260048,0,-12023940
(주)구스앤홈,329050,2019/12,,,,,,,,,,,,
(주)구영테크,053270,2019/12,93132845,141034767,1558141,3697737,0,82365983,58668784,10845074,103515092,2513647,0,26961822
(주)국보디자인,066620,2019/12,237054909,197762410,9509021,8534734,0,85686398,112076012,15432607,27805919,10506065,0,103429292
(주)국순당,043650,2019/12,48045002,210006510,571892,27595557,0,13082667,196923842,22649089,149075528,-5440912,0,166678095
(주)국영지앤엠,006050,2019/12,73013468,68657302,1089819,9462857,0,15830851,52826451,2300874,36588978,991045,0,20943044
(주)국전약품,307750,2019/12,,,,,,,,,,,,
(주)그래디언트,035080,2019/12,8719700,336145750,4125060,15603,0,16057558,320088192,4931326,335937746,3788374,0,209806283
(주)그리티,204020,2019/12,120984485,86803901,2627015,387547,0,11970153,74833748,62138199,18192209,4418702,0,40929259
(주)그린플러스,186230,2019/12,39502728,56587945,2435883,5627371,0,19815070,36772875,4040124,28013274,3430717,0,12486033
(주)글로벌스탠다드테크놀로지,083450,2019/12,150777009,120984040,17027156,17494536,0,30580877,90403163,34811543,42784668,22053993,0,78217104
(주)금빛,045890,2019/12,55240846,101724359,-38888741,3488169,0,69529324,32195035,24244200,64754678,-16662557,0,-46175836
(주)금화피에스시,036190,2019/12,179177462,255149491,25283209,23669371,0,27406945,227742546,7147968,103087642,30433094,0,218488034
(주)기가레인,049080,2019/12,63361399,115539385,-44243046,4703325,0,87651745,27887641,13900229,55415041,-26726549,0,-68729057
(주)기산텔레콤,035460,2019/12,30545683,40025881,2205257,13458087,0,8645985,31379895,5163779,17439970,2565963,0,-17084821
(주)까스텔바작,308100,2019/12,81068234,88614189,7090294,15070073,0,11301641,77312548,40579311,22426609,9287318,0,23071292
(주)나노,187790,2019/12,38421023,73016346,475680,6895910,0,25023622,47992724,3637495,46265482,1381812,0,10930742
(주)나노브릭,286750,2019/12,7775408,24551526,-763049,906003,0,10401714,14149812,3413171,12837283,-1512607,0,-21217693
(주)나노신소재,121600,2019/12,48892961,101777474,5848754,10560397,0,8002613,93774861,14126164,29309167,5191475,0,51454710
(주)나노엔텍,039860,2019/12,25099090,50554981,6191104,9509495,0,5442802,45112180,7488001,20108725,3583987,0,8857146
(주)나무가,190510,2019/12,275379664,157114377,3214583,6573812,0,107467716,49646661,14796280,34955822,2906028,0,-14408372
(주)나스미디어,089600,2019/12,78372579,279587256,18656401,12509372,0,147036488,132550768,54983527,73441697,23389051,0,92675913
(주)나이벡,138610,2019/12,9287488,35734880,-2726636,4505044,0,8330838,27404041,4938515,18659165,-960252,0,-26109274
(주)나이스디앤비,130580,2019/12,50280560,60523112,9097679,6175016,0,13685902,46837210,40196446,23402739,10084114,0,36602671
(주)나인테크,267320,2019/12,,,,,,,,,,,,
(주)내츄럴엔도텍,168330,2019/12,6615116,46385446,-15322638,1723673,0,27446642,18938805,6699672,31161029,-8440259,0,-25700454
(주)네오리진,094860,2019/12,11270250,14066760,-2726564,4402694,0,3248578,10818182,4452300,6117813,258267,0,-8715197
(주)네오셈,253590,2019/12,25334754,61104654,-1740980,22971059,0,24085653,37019001,15007025,21944039,-3351213,0,21491478
(주)네오오토,212560,2019/12,118441501,141061458,2497866,13521547,0,61702966,79358492,8327197,101410252,795115,0,62883675
(주)네오위즈,095660,2019/12,202617148,364839362,6495544,16119315,0,40074921,324764441,86998225,273872030,16643538,0,220075743
(주)네오위즈홀딩스,042420,2019/12,1860715,305733563,5768056,8480450,0,1312864,304420700,1680602,199323118,180113,0,159454076
(주)네오크레마,311390,2019/12,18448423,45863302,1258938,5234575,0,7923614,37939688,3354537,25490361,776937,0,13189485
(주)네오티스,085910,2019/12,42566577,84509470,1372323,11217877,0,40190949,44318521,5113905,47770169,2645699,0,30368154
(주)네오팜,092730,2019/12,83586492,123245965,18153826,4810973,0,17108808,106137157,36424878,21411929,23347953,0,59469425
(주)네오펙트,290660,2019/12,5240117,43811943,-17139135,114537,0,26678896,17133048,7675314,33041840,-5148946,0,-40846782
(주)네온테크,306620,2019/12,,,,,,,,,,,,
(주)네이블커뮤니케이션즈,153460,2019/12,12360704,25949215,-372930,8719032,0,1957930,23991285,7257810,7303822,-484726,0,4607677
(주)네이처셀,007390,2019/12,23072026,93110328,902009,21229511,0,11221553,81888775,11141283,37216068,1760569,0,-2541868
(주)네패스,033640,2019/12,343577304,392537623,22314275,31942335,0,191414883,201122740,44790543,290560553,42721595,0,95722160
(주)넥스턴바이오사이언스,089140,2019/12,32446754,105169657,5757745,54233701,0,5010735,100158921,4594473,30518944,2997381,0,54732082
(주)넥스트아이,137940,2019/12,24578616,99320936,-8985430,28515895,0,47996931,51324005,5744151,57880247,-4134866,0,298590
(주)넥스트엔터테인먼트월드,160550,2019/12,65461700,212129385,-5267791,11681262,0,98648878,113480507,15064929,132902988,-2310155,0,11745804
(주)넥슨게임즈,225570,2019/12,28498282,72946033,-17072539,8938904,0,34795261,38150773,45608277,19295572,-17109996,0,-30378570
(주)넵튠,217270,2019/12,7858331,113005518,-22287179,6622751,0,38441308,74564210,6678643,103559607,1179688,0,-19355575
(주)노랑풍선,104620,2019/12,75861593,114665477,-1660509,17591572,0,58288609,56376867,77677301,49572142,-1815709,0,34171581
(주)노바렉스,194700,2019/12,159077916,155770082,14933775,29426401,0,62264082,93506000,11385197,75923623,17190631,0,57007353
(주)노바텍,285490,2019/12,24833626,44428906,5445767,3779749,0,2392107,42036799,4583853,19630180,4407343,0,24220056
(주)노블엠앤비,106520,2019/12,64600882,93644281,-11980056,2114526,0,50476006,43168275,6895659,61037490,4923948,0,-121416170
(주)노터스,278650,2019/12,32452769,57879362,3744943,4270578,0,17056893,40822469,26780766,31943746,5672002,0,14876101
(주)녹십자셀,031390,2019/12,35697967,151786870,10727620,313178,0,67876238,83910632,14472246,109365394,5364560,0,22733002
(주)녹십자엠에스,142280,2019/12,94084564,85901362,-16674516,8646456,0,36013435,49887927,13052494,38049889,-4100733,0,-16959572
(주)녹십자웰빙,234690,2019/12,66937567,106715710,5699385,12210361,0,23547108,83168602,28448156,26367416,7624194,0,19517619
(주)녹원씨엔아이,065560,2019/12,30113118,88797759,-8666729,3106761,0,25468775,63328984,7660539,60995546,8335754,0,-2438458
(주)누리플랜,069140,2019/12,32924027,53279801,-3518129,1953822,0,29676995,23602806,7579393,40603984,-1809542,0,5702364
(주)누리플렉스,040160,2019/12,100090535,115319472,8789527,11771502,0,47630417,67689055,21550142,52725436,11634024,0,27964409
(주)누보,332290,2019/12,,,,,,,,,,,,
(주)뉴로스,126870,2019/12,50941288,149424050,-26574908,34101234,0,87526806,61897244,17239203,48427541,-4598081,0,-22361015
(주)뉴보텍,060260,2019/12,41769160,46232673,1803529,3521188,0,18605250,27627424,10810322,23790827,1102452,0,-7420030
(주)뉴인텍,012340,2019/12,47630357,46884561,-1101245,6980722,0,19961310,26923251,3776084,25388867,1032559,0,-26463830
(주)뉴트리,270870,2019/12,120304900,72505084,10480516,23463564,0,13618359,58886725,77823626,23422764,13158809,0,17337266
(주)뉴파워프라즈마,144960,2019/12,60212977,150733648,6129544,4129562,0,14686636,136047012,20489571,90655539,4619660,0,92571740
(주)뉴프렉스,085670,2019/12,137368762,116796779,-5770275,4829631,0,64496063,52300716,9565877,62658897,-8868173,0,16979939
(주)다나와,119860,2019/12,94545982,119918686,22185954,18700630,0,11898053,108020633,68479556,36250439,26066426,0,86897562
(주)다날,064260,2019/12,163395406,482001222,30391147,33904866,0,276876855,205124367,138858842,87507939,24536564,0,68058122
(주)다보링크,340360,2019/12,,,,,,,,,,,,
(주)다산네트웍스,039560,2019/12,69909377,251398349,4534549,9488748,0,77981834,173416515,13368419,191947329,6576045,0,-19286667
(주)다우데이타,032190,2019/12,193233235,385584559,11598947,78339641,0,220512674,165071885,19323858,221693682,9763994,0,65045820
(주)다원시스,068240,2019/12,169525723,518845427,11420076,122898711,0,302450856,216394571,24696017,253600099,13749752,0,73305496
(주)대동스틸,048470,2019/12,113290547,78314977,312615,9796683,0,17201574,61113403,4796928,20173494,-520332,0,53713630
(주)대륙제관,004780,2019/12,197284517,157495147,5362796,24552581,0,50642289,106852858,14273522,67050726,8360578,0,88655384
(주)대림제지,017650,2019/12,105900335,229356109,2511384,12852405,0,75921064,153435045,9451431,186337851,5938945,0,111696030
(주)대명소노시즌,007720,2019/12,218566639,244340471,81508810,154248549,0,78023578,166316893,31744336,43331203,6335683,0,63302041
(주)대성미생물연구소,036480,2019/12,25133940,51027758,2471117,8251945,0,16312358,34715399,5062603,25988703,3380389,0,26571154
(주)대성엘텍,025440,2019/12,364131618,99517673,-11898216,523441,0,65388130,34129543,11873957,56028207,-8335565,0,-22862619
(주)대성파인텍,104040,2019/12,37497863,90442869,199964,8087012,0,38598827,51844042,4426892,66011972,343348,0,40774972
(주)대원,007680,2019/12,153482069,424534266,8584217,52382731,0,151435015,273099251,14327734,164904589,10704586,0,252125963
(주)대유,290380,2019/12,29676591,72350682,4912688,6872468,0,9058955,63291727,13161319,17507449,5332720,0,27372609
(주)대유에이피,290120,2019/12,155621706,116058721,6992662,4410509,0,70347900,45710821,8970600,57361595,10100885,0,21030451
(주)대창솔루션,096350,2019/12,48365618,127390459,-3320723,4933037,0,63794347,63596112,4554801,87590415,212714,0,-2583099
(주)대창스틸,140520,2019/12,197667730,228321755,-1816118,4458277,0,136117571,92204184,8235627,148651040,4300435,0,71118622
(주)대한과학,131220,2019/12,38676690,35848945,451270,1397503,0,8143369,27705576,7934148,17388329,974526,0,12192322
(주)대호특수강,021040,2019/12,204179606,148023965,693931,3813596,0,75870889,72153076,8660829,66532210,4582920,0,-2946380
(주)더 미동,161570,2019/12,24559154,35999074,-1585273,6712204,0,1522874,34476199,1033966,21231768,67988,0,-3537652
(주)더블유아이,073570,2019/12,24052132,52816652,1401101,10809030,0,14649816,38166837,6753481,22805014,881873,0,1484888
(주)더블유에스아이,299170,2019/12,,,,,,,,,,,,
(주)덕산테코피아,317330,2019/12,61838936,158858979,11129648,9953398,0,13668299,145190680,12476209,98513665,13430392,0,59545221
(주)덕신하우징,090410,2019/12,145648501,113737647,1241045,7132539,0,43756037,69981610,15347360,65959438,2210085,0,52444289
(주)데이타솔루션,263800,2019/12,101169469,62996007,-670175,20042282,0,37407304,25588703,13294910,10600157,444339,0,1528221
(주)덱스터스튜디오,206560,2019/12,38294449,64607086,-7860142,7520833,0,9722197,54884889,44003088,33293313,-5708639,0,-8080491
(주)덴티스,261200,2019/12,,,,,,,,,,,,
(주)동구바이오제약,006620,2019/12,125235187,132725123,15100532,10340582,0,47072945,85652178,64227351,60824458,6460951,0,41001591
(주)동국알앤에스,075970,2019/12,71822024,107118750,1148160,2673254,0,41275487,65843263,9600461,64047852,1837483,0,29783197
(주)동국에스엔씨,100130,2019/12,174461880,323693824,10655364,25374125,0,57119658,266574166,14380891,144440232,13767380,0,75524530
(주)동방선기,099410,2019/12,23630293,34132289,-979934,310641,0,5594284,28538005,2661864,19272492,-1255401,0,1079767
(주)동성화인텍,033500,2019/12,238406562,261012573,17534141,21160138,0,162369656,98642917,21804964,120732816,26542889,0,39588104
(주)동아엘텍,088130,2019/12,112102348,155200694,10536780,64356247,0,25377342,129823352,17662467,61844646,10170502,0,94446319
(주)동양에스텍,060380,2019/12,159756378,116260464,1949971,1122445,0,64775535,51484929,6861288,56084782,488069,0,41587562
(주)동우팜투테이블,088910,2019/12,270567996,222990590,2593771,16140089,0,32993775,189996815,17286019,104811977,4256779,0,151375503
(주)동운아나텍,094170,2019/12,54763967,54041008,6605385,10839387,0,29317134,24723874,17615232,13658307,-2188813,0,17519292
(주)동원개발,013120,2019/12,642628503,929793884,84696891,416601606,0,158655654,771138229,14985289,41441771,106108775,0,718706881
(주)동일기연,032960,2019/12,28889519,57091220,1934036,1796740,0,4983859,52107360,7881306,19049246,1975944,0,47279257
(주)동진쎄미켐,005290,2019/12,652641480,701213988,44752979,62463608,0,375025582,326188406,58903091,427012086,74923697,0,187269813
(주)두산테스나,131970,2019/12,96831033,342662378,21415215,103159828,0,179348105,163314273,6257430,191805433,24185180,0,87981593
(주)듀오백,073190,2019/12,28595364,31552159,-3010567,1510224,0,4237362,27314797,10009928,19003606,-2197997,0,16094356
(주)드래곤플라이,030350,2019/12,6081313,15028635,-5569461,6465857,0,2474505,12554131,10411736,7122271,-4330423,0,-5569461
(주)드림시큐리티,203650,2019/12,22615520,77356759,1721708,1595111,0,15153298,62203461,5407934,63834714,1167268,0,5872693
(주)드림어스컴퍼니,060570,2019/12,174357763,164361525,-48581156,83906422,0,49800726,114560799,50299417,35405264,-23720108,0,-84205619
(주)디딤,217620,2019/12,118257663,111113819,2230709,9085127,0,76278529,34835290,51853043,81279524,4428200,0,17934999
(주)디모아,016670,2019/12,4633217,61389633,-8685574,14431770,0,15584715,45804918,4292052,22849775,96457,0,27193291
(주)디바이스이엔지,187870,2019/12,43228287,107991965,4649753,36148952,0,44456810,63535155,6457422,22617774,4417264,0,45337620
(주)디스플레이테크,066670,2019/12,43569777,167971201,5393286,11137353,0,18324931,149646271,4320732,99173272,6566006,0,138851574
(주)디아크,078590,2019/12,37772354,64605288,-6766841,16722815,0,40525342,24079947,6643767,23176899,948690,0,-22628262
(주)디알젬,263690,2019/12,60226049,63489548,5750800,10788692,0,30337746,33151802,12733666,19369534,4699863,0,14324779
(주)디알텍,214680,2019/12,46786896,71560870,1638451,12222232,0,32846839,38714031,18272245,25471784,1982672,0,5950681
(주)디앤씨미디어,263720,2019/12,42139941,52879947,4535360,8749640,0,11025570,41854377,34050757,4890227,8089184,0,20532637
(주)디에스앤엘,141020,2019/12,875623,19012926,-43718062,1078216,0,32809986,-13797060,7699382,753456,-7261695,0,-128087995
(주)디에스케이,109740,2019/12,76019403,148458560,10095750,24672337,0,37930064,110528496,7022422,96081849,11899508,0,40650983
(주)디에이테크놀로지,196490,2019/12,107549535,123800679,-20670950,15756769,0,58340702,65459977,13507027,44805849,634515,0,-22554587
(주)디에이피,066900,2019/12,270484203,225787010,996179,9439998,0,125180122,100606888,10653555,154405485,807517,0,88288137
(주)디엔에이링크,127120,2019/12,13471617,24516852,-13745362,5615465,0,15609743,8907110,7085423,12174933,-4875786,0,-43295956
(주)디엔에프,092070,2019/12,58814557,110119296,2231167,3336249,0,19850202,90269095,15513190,77709902,5245037,0,62615283
(주)디엠에스,068790,2019/12,193234089,298807052,12539995,8731930,0,142300670,156506382,26116091,161958002,17274188,0,103898732
(주)디오,039840,2019/12,87716698,240173065,11508058,7708870,0,101511249,138661816,37235263,103109106,26604541,0,46064625
(주)디와이디,219550,2019/12,48109003,50541095,-3142621,687560,0,21072260,29468835,18057909,21655370,-1733377,0,17099687
(주)디이엔티,079810,2019/12,29443763,45872808,-6982922,1061899,0,27832951,18039857,5638431,29097408,-6348483,0,-4411098
(주)디지아이,043360,2019/12,15369640,48781971,-3365623,706017,0,3203037,45578934,6933084,27272185,-3300403,0,31833944
(주)디지캡,197140,2019/12,19282616,44358090,1142824,3910725,0,15544510,28813580,4205597,33700884,1005657,0,10902133
(주)디지털대성,068930,2019/12,89600446,105405415,11134433,7045675,0,34931245,70474171,30603899,75635193,9525683,0,26859354
(주)디지틀조선일보,033130,2019/12,31849762,83541339,3061539,8303150,0,8405604,75135735,3902578,36305684,2738391,0,36880386
(주)디케이앤디,263020,2019/12,34748575,50222361,2694766,5650426,0,5278955,44943406,5635640,25091751,812390,0,15356179
(주)디케이티,290550,2019/12,112873728,55467020,3179761,21458245,0,14406969,41060051,4145180,10510513,6246960,0,2443352
(주)디티앤씨,187220,2019/12,41658375,150900605,-7226228,11216941,0,68201052,82699553,11162521,116844043,-174109,0,21413989
(주)딜리,131180,2019/12,40186673,64733432,2219035,7803154,0,5883904,58849528,10770750,31647314,843875,0,44851415
(주)라닉스,317120,2019/12,9044034,20394753,-131591,1046991,0,2717916,17676838,5568310,2113945,-1874,0,4048172
(주)라이온켐텍,171120,2019/12,156075491,132849020,10706648,8844681,0,23815107,109033914,14141964,82524062,11533135,0,87409367
(주)라이트론,069540,2019/12,110398230,78824641,3189837,32326325,0,44654257,34170384,15119107,25311866,25364249,0,-22607793
(주)라파스,214260,2019/12,17927889,59373198,133284,4323008,0,11616260,47756939,7925377,30772831,-185176,0,-4351606
(주)랩지노믹스,084650,2019/12,33175359,49477979,962422,1996759,0,19060532,30417448,12306404,15871251,1082182,0,4251467
(주)러셀,217500,2019/12,41027041,45280733,4208125,9827746,0,5045579,40235154,3523345,10748658,4937176,0,22394747
(주)레고켐바이오사이언스,141080,2019/12,54521912,144197435,16003664,66839816,0,24318110,119879325,25736097,34361456,11811719,0,-70139417
(주)레드로버,060300,2019/12,9240374,31639933,-96861395,151896,0,23163421,8476511,39238017,22825420,-41216351,0,-161657603
(주)레드캡투어,038390,2019/12,250695393,414139245,21518592,17036539,0,250713596,163425649,175450155,373428935,34629623,0,104934226
(주)레몬,294140,2019/12,49653530,98414205,-9270788,10133661,0,79468777,18945429,9236339,71629487,-7860613,0,-19719096
(주)레이,228670,2019/12,64544473,78072723,11479305,9209049,0,15601068,62471655,14043290,19162640,12943789,0,17029918
(주)레이언스,228850,2019/12,106382013,218601038,17386040,18012049,0,15537615,203063423,16459806,57280329,26334715,0,102727533
(주)레이크머티리얼즈,281740,2019/12,,,,,,,,,,,,
(주)로보로보,215100,2019/12,11262334,26281613,1090473,196353,0,1674828,24606785,3680004,11579460,572099,0,12785200
(주)로보스타,090360,2019/12,170632097,165443587,-4703596,28566830,0,70114977,95328610,20612362,40318341,-6054005,0,31620859
(주)로보티즈,108490,2019/12,22704394,64609259,2257230,9089975,0,2883043,61726216,9641586,27075192,1165413,0,17210963
(주)로지시스,067730,2019/12,33448153,24235178,-994711,7352907,0,8581471,15653707,3120483,6256991,435804,0,6057260
(주)루멘스,038060,2019/12,140695879,193665426,-55560680,10265849,0,85296386,108369039,25933508,104028392,-40081159,0,-14743572
(주)루트로닉,085370,2019/12,98650924,256299189,-20169,3319853,0,80926147,175373043,37977798,95872918,5365301,0,50628311
(주)룽투코리아,060240,2019/12,29017327,83842780,10186236,1613124,0,4806998,79035782,21632721,36897563,-1036570,0,-33401347
(주)리노스,039980,2019/12,81276664,111255505,-77023,23528547,0,36945258,74310247,28889827,10857549,61305,0,39834268
(주)리더스코스메틱,016100,2019/12,39573883,96062249,-53482607,6563014,0,67320533,28741716,40047266,73841444,-26387212,0,-15800161
(주)리드,197210,2019/12,16811323,29915769,-48959706,3134,0,61060849,-31145079,5817408,3333942,-5777279,0,-136302397
(주)리드코프,012700,2019/12,430997607,783735694,30144347,11660092,66565473,460727478,323008216,47828316,20309483,40506194,0,269566209
(주)리메드,302550,2019/12,18550238,34945709,4363103,15221221,0,10321998,24623711,6388346,13858295,4287510,0,-937942
(주)링네트,042500,2019/12,130579734,92992208,7273077,15089597,0,35231489,57760719,10838366,16082254,7211229,0,47203144
(주)링크제니시스,219420,2019/12,11010719,36987003,774464,5533850,0,3084891,33902111,1715492,4031892,1341682,0,11699765
(주)마니커에프앤지,195500,2019/12,99832950,58497680,2944573,9698289,0,21813207,36684473,9873306,28276331,4373751,0,13179151
(주)마이크로디지탈,305090,2019/12,3926071,23210224,-6297073,2351673,0,5400924,17809300,6210969,5897225,-6371186,0,-10358149
(주)마이크로컨텍솔루션,098120,2019/12,34266457,37280225,878277,3206141,0,4510272,32769952,3939898,17774889,779701,0,28606540
(주)마이크로프랜드,147760,2019/12,36672298,58240307,-4637509,9496513,0,17109812,41130495,6840399,32479184,-2765560,0,-8206750
(주)마크로젠,038290,2019/12,90977359,215583180,9706533,12169669,0,80579039,135004141,26566609,123175540,3538049,0,58635655
(주)맘스터치앤컴퍼니,220630,2019/12,287716994,125909100,10167485,11315723,0,51101974,74807126,60895733,58178027,21676864,0,46970136
(주)매직마이크로,127160,2019/12,54356941,121574113,-27582633,963684,0,74553898,47020214,7809298,65342986,-5339952,0,-19631582
(주)매커스,093520,2019/12,55004160,100464022,5157809,16786280,0,46494417,53969605,6319483,18653548,6045156,0,47310126
(주)맥스로텍,141070,2019/12,37317298,75565720,-10090120,2286783,0,47403677,28162044,2933489,50004685,-8517556,0,-15559160
(주)머큐리,100590,2019/12,111047785,105086804,2332193,30221915,0,34115339,70971465,14443121,26822797,2103746,0,16067822
(주)멀티캠퍼스,067280,2019/12,274956298,192260153,17310464,6666598,0,89516574,102743579,43818689,114015791,22516356,0,126774603
(주)메드팩토,235980,2019/12,0,80699693,-13515613,173168,0,2004823,78694870,13238449,4672818,-13238449,0,-65684176
(주)메디아나,041920,2019/12,47894112,64785938,6709278,14765492,0,7817226,56968712,9359536,28229546,7659970,0,39298968
(주)메디콕스,054180,2019/06,25161937,55809765,-2385338,4963070,0,34742759,21067006,3530613,46760086,628282,0,-6640444
(주)메디톡스,086900,2019/12,181011435,388656491,20580562,7884893,0,149069582,239586909,97404996,295277169,17982360,0,283899100
(주)메디프론디비티,065650,2019/12,17412906,19459610,-1778874,458779,0,1769687,17689924,3006034,1834134,-2161742,0,-38106909
(주)메지온,140410,2019/12,18930988,53051381,-22472032,12709896,0,7290153,45761228,8673786,4819879,-5578085,0,-44419995
(주)메카로,241770,2019/12,72451879,155822453,8230069,51092705,0,14544143,141278310,20534653,84051359,9772810,0,67714466
(주)메타바이오메드,059210,2019/12,52545143,100502619,4904591,872789,0,43563026,56939594,12791407,61157175,4428394,0,12470629
(주)멕아이씨에스,058110,2019/12,9685767,23149543,-1000344,519943,0,17561515,5588029,3794380,15252706,386216,0,-4571928
(주)멜파스,096640,2019/12,75991828,79763076,-11767230,2811820,0,49663470,30099605,8262809,62159645,4013528,0,-66887109
(주)모다이노칩,080420,2019/12,143900823,754509203,5019742,12068779,0,409894010,344615194,70212202,651949531,23970194,0,194641621
(주)모두투어네트워크,080160,2019/12,242318994,262603012,4111074,50877433,0,126326538,136276474,199822409,73766618,5348422,0,127062715
(주)모바일리더,100030,2019/12,5451465,26732015,-6077541,1883434,0,1112325,25619690,1708396,16597410,-72790,0,18906581
(주)모베이스,101330,2019/12,28045795,183624767,18813365,731726,0,46598090,137026677,7407141,128793398,9869093,0,114894159
(주)모베이스전자,012860,2019/12,616170568,562807773,-8421792,27720471,0,421933331,140874441,37493861,298488613,6933172,0,17355860
(주)모비스,250060,2019/12,2030264,27231710,-307319,1161981,0,3200066,24031644,2184202,20520374,-1502895,0,-1177606
(주)모헨즈,006920,2019/12,37047844,25717995,653725,2776732,0,11507959,14210037,1945352,16343070,672184,0,4771901
(주)미래SCI,028040,2019/12,14699802,48377378,-20090037,67202,0,31346640,17030738,5808630,14138015,-5016986,0,-97977656
(주)미래생명자원,218150,2019/12,31780152,34097096,1052412,4152722,0,4472152,29624944,4349376,11803703,1351021,0,17932001
(주)미래컴퍼니,049950,2019/12,92458445,129827035,11571786,39228738,0,19745430,110081604,22939793,51541573,3445096,0,87180159
(주)미래테크놀로지,213090,2019/12,25352649,60573769,3569440,9024616,0,3472240,57101530,3735812,39452629,3312200,0,27084913
(주)미애부,225850,2019/12,,,,,,,,,,,,
(주)미코,059090,2019/12,81371216,135623302,4354942,26414349,0,69596444,66026858,26043731,82551029,2952653,0,14388365
(주)미투온,201490,2019/12,16488255,100407142,-2926647,1512782,0,48787577,51619565,2540687,87836042,1370961,0,1087287
(주)바른손,018700,2019/03,3506172,37155302,-7076383,10968443,0,3033724,34121578,4869857,15042181,-3320440,0,-58627696
(주)바른손이앤에이,035620,2019/12,16333644,106761431,-18218956,528474,0,21853034,84908397,21735128,97621553,-5401484,0,-36708658
(주)바른전자,064520,2019/12,39481096,76731767,-12331221,36555241,0,38650093,38081674,8984464,34217333,-14408199,0,-12519733
(주)바이넥스,053030,2019/12,125225659,202621622,8937665,18480523,0,41329216,161292407,44760776,134853953,11974318,0,2227348
(주)바이오니아,064550,2019/12,22252596,74980585,-12497078,2944745,0,48142735,26837849,24567694,37649059,-13957761,0,-113133868
(주)바이오로그디바이스,208710,2019/12,64775997,53107447,-383343,1983721,0,26333550,26773897,8061857,29657240,318590,0,7881759
(주)바이오솔루션,086820,2019/12,8882482,51807476,-697543,1509886,0,3710866,48096610,7769216,7014623,-1867679,0,-12705579
(주)바이오스마트,038460,2019/12,64995904,119972450,24519612,20721181,0,17964530,102007920,5218874,71424426,8137976,0,35594065
(주)바이오톡스텍,086040,2019/12,24329643,60584722,-1410890,4320826,0,29100546,31484176,4328907,44727445,45198,0,1713492
(주)바텍,043150,2019/12,189138285,362905886,32649988,25884814,0,97511374,265394512,32725953,207851514,33667704,0,224354136
(주)배럴,267790,2019/12,59440692,59689555,8104595,21945429,0,12156738,47532816,27193379,23542081,9617682,0,25187276
(주)백금티앤에이,046310,2019/12,54558064,61445123,-3007306,9399861,0,22854896,38590228,10541753,31155136,1616667,0,4436671
(주)버킷스튜디오,066410,2019/12,17584675,53999881,-2982522,11734631,0,12774973,41224908,5131314,38139644,831136,0,-2982522
(주)베노홀딩스,206400,2019/12,16109554,44519677,1738277,17813905,0,10315375,34204301,13219517,14468376,2890037,0,-30132248
(주)베셀,177350,2019/12,40367749,79391713,-11036565,693326,0,60256125,19135588,11005161,27289108,-7404296,0,3056120
(주)베스파,299910,2019/12,100123379,111946288,1524645,8341571,0,17079029,94867259,99281645,56959149,841733,0,12076214
(주)보광산업,225530,2019/12,49767222,100570886,6263682,13577636,0,32824776,67746110,4871211,66232015,7426591,0,40964401
(주)보라티알,250000,2019/12,42135809,84921422,3020306,14562921,0,30539553,54381869,8199681,29452755,2810643,0,23123630
(주)본느,226340,2019/12,32954152,38732823,6297844,3577938,0,4170131,34562692,3821222,12189834,7101944,0,11957160
(주)부-스타,008470,2019/12,96542723,94164882,3493120,24139871,0,20510306,73654575,12792046,28225126,3262119,0,61605457
