회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS연결)(천원),자산(*)(IFRS연결)(천원),당기순이익(손실)(IFRS연결)(천원),현금및현금성자산(*)(IFRS연결)(천원),금융비용(IFRS연결)(천원),부채(*)(IFRS연결)(천원),자본(*)(IFRS연결)(천원),[제조]총자본순이익률(IFRS연결),[제조]정상영업이익증가율(IFRS연결),[제조]* (정상)영업손익(보고서기재)(IFRS연결),[제조]판매비와 관리비(물류원가 등 포함)(*)(IFRS연결),[제조]   비유동자산(*)(IFRS연결)
(주)나노엔텍,039860,2015/12,24839316,52687009,-7471283,7617982,0,14278665,38408344,-15.57,0,-7211152,13293521,27535195
(주)나노엔텍,039860,2016/12,22205895,45707894,-14798956,8945503,0,20131098,25576796,-30.08,0,-9685305,14475498,23784428
(주)나노엔텍,039860,2017/12,23809593,42369896,-2072184,9764286,0,18638896,23731000,-4.71,0,1672406,8712147,19733653
(주)나노엔텍,039860,2018/12,25796821,42161682,3308228,6828422,0,7011281,35150401,7.83,68.97,2825936,8373199,18822521
(주)나노엔텍,039860,2019/12,26255836,46639328,5749945,9782044,0,5613637,41025691,12.95,7.97,3051217,9655406,19392270
(주)나래나노텍,137080,2011/12,,,,,,,,,,,,
(주)나래나노텍,137080,2012/12,,,,,,,,,,,,
(주)나래나노텍,137080,2013/12,,,,,,,,,,,,
(주)나래나노텍,137080,2014/12,,,,,,,,,,,,
(주)나래나노텍,137080,2015/12,,,,,,,,,,,,
(주)나래나노텍,137080,2016/12,,,,,,,,,,,,
(주)나래나노텍,137080,2017/12,,,,,,,,,,,,
(주)나래나노텍,137080,2018/12,,,,,,,,,,,,
(주)나래나노텍,137080,2019/12,,,,,,,,,,,,
(주)나무가,190510,2011/12,,,,,,,,,,,,
(주)나무가,190510,2012/12,85497557,64133581,1139134,8580232,0,62330401,1803181,1.78,0,3645568,8220718,13735288
(주)나무가,190510,2013/12,219315611,91254175,2143315,20082720,0,74503913,16750263,2.76,46.78,5350893,10528342,20273616
(주)나무가,190510,2014/12,218330936,135551568,1821999,17216825,0,116182840,19368729,1.61,-66.75,1779277,13569933,39948650
(주)나무가,190510,2015/12,403847036,203857810,8484512,36886515,0,143583681,60274130,5,1342.51,25666181,23547262,50039959
(주)나무가,190510,2016/12,292613003,195912474,-4188413,42267103,0,124201656,71710818,-2.1,0,-669505,17473241,61477541
(주)나무가,190510,2017/12,257564977,142414320,-40918809,18310609,0,111824687,30589633,-24.19,0,-31479937,19183472,59128209
(주)나무가,190510,2018/12,312824892,118767661,3585210,17883773,0,83345221,35422440,2.75,0,1857186,16689163,51984018
(주)나무가,190510,2019/12,362063863,194518538,-585939,8017675,0,150249899,44268639,-0.37,43.55,2666025,17664040,80973984
(주)나스미디어,089600,2011/12,,,,,,,,,,,,
(주)나스미디어,089600,2012/12,,,,,,,,,,,,
(주)나스미디어,089600,2013/12,,,,,,,,,,,,
(주)나스미디어,089600,2014/12,,,,,,,,,,,,
(주)나스미디어,089600,2015/12,,,,,,,,,,,,
(주)나스미디어,089600,2016/12,69943009,263925022,11972406,27550011,0,159501794,104423228,4.54,0,15433276,54509733,75774252
(주)나스미디어,089600,2017/12,120275391,315966980,26676052,17298693,0,188197213,127769767,9.2,122.23,34298134,85977256,74659842
(주)나스미디어,089600,2018/12,106607030,303112420,20596334,15274734,0,161163658,141948762,6.65,-27.27,24946232,81660798,73804706
(주)나스미디어,089600,2019/12,117006838,356236026,22484088,28879878,0,203104630,153131396,6.82,22.5,30558603,86448235,76205109
(주)나이벡,138610,2011/12,,,,,,,,,,,,
(주)나이벡,138610,2012/12,,,,,,,,,,,,
(주)나이벡,138610,2013/12,,,,,,,,,,,,
(주)나이벡,138610,2014/12,,,,,,,,,,,,
(주)나이벡,138610,2015/12,,,,,,,,,,,,
(주)나이벡,138610,2016/12,,,,,,,,,,,,
(주)나이벡,138610,2017/12,,,,,,,,,,,,
(주)나이벡,138610,2018/12,,,,,,,,,,,,
(주)나이벡,138610,2019/12,,,,,,,,,,,,
(주)나이스디앤비,130580,2011/12,,,,,,,,,,,,
(주)나이스디앤비,130580,2012/12,,,,,,,,,,,,
(주)나이스디앤비,130580,2013/12,,,,,,,,,,,,
(주)나이스디앤비,130580,2014/12,,,,,,,,,,,,
(주)나이스디앤비,130580,2015/12,25675101,37168676,4366625,6349674,0,7276214,29892463,11.75,0,4943229,20731872,7528815
(주)나이스디앤비,130580,2016/12,33964917,40466208,5728563,7275060,0,6735480,33730728,14.76,30.79,6465327,27499590,10354846
(주)나이스디앤비,130580,2017/12,42282947,46928148,6414092,9146609,0,8392053,38536096,14.68,30.76,8454239,33828708,18042837
(주)나이스디앤비,130580,2018/12,52040929,56660361,9299592,12067352,0,11460701,45199660,17.95,23.29,10423254,41617675,20173633
(주)나이스디앤비,130580,2019/12,77330430,78675556,11280367,14784237,0,18585479,60090077,16.67,22.78,12798062,64532368,25074094
(주)나인테크,267320,2017/12,,,,,,,,,,,,
(주)나인테크,267320,2018/12,,,,,,,,,,,,
(주)나인테크,267320,2019/12,,,,,,,,,,,,
(주)내츄럴엔도텍,168330,2012/12,,,,,,,,,,,,
(주)내츄럴엔도텍,168330,2013/12,,,,,,,,,,,,
(주)내츄럴엔도텍,168330,2014/12,,,,,,,,,,,,
(주)내츄럴엔도텍,168330,2015/12,44506401,69432771,-15644528,6627234,0,18969612,50463160,-22.53,0,-10890671,41491210,50664560
(주)내츄럴엔도텍,168330,2016/12,6556020,85875253,-13177152,16312173,0,38578324,47296929,-16.97,0,-9391306,11697764,36270793
(주)내츄럴엔도텍,168330,2017/12,9238808,85682820,-8860824,6451918,0,30963364,54719456,-10.33,0,-5391216,8720020,43641860
(주)내츄럴엔도텍,168330,2018/12,8928362,61165965,-23238141,7232780,0,24678664,36487302,-31.65,0,-13587339,10483311,36925667
(주)내츄럴엔도텍,168330,2019/12,6580460,48783961,-16008383,1811537,0,28300833,20483129,-29.12,0,-11129699,7754781,32947408
(주)네오리진,094860,2011/12,42947694,50506702,649924,4504934,0,20067290,30439412,1.54,0,1434105,6616446,25665728
(주)네오리진,094860,2012/12,,,,,,,,,,,,
(주)네오리진,094860,2013/12,,,,,,,,,,,,
(주)네오리진,094860,2014/12,,,,,,,,,,,,
(주)네오리진,094860,2015/12,,,,,,,,,,,,
(주)네오리진,094860,2016/12,,,,,,,,,,,,
(주)네오리진,094860,2017/12,9263380,17683620,166207,3308569,0,3137509,14546111,0.94,0,168664,4980565,9829634
(주)네오리진,094860,2018/12,,,,,,,,,,,,
(주)네오리진,094860,2019/12,,,,,,,,,,,,
(주)네오셈,253590,2016/12,,,,,,,,,,,,
(주)네오셈,253590,2017/12,,,,,,,,,,,,
(주)네오셈,253590,2018/12,,,,,,,,,,,,
(주)네오셈,253590,2019/12,27225588,64170222,-1569501,23631693,0,26675765,37494457,-2.45,0,-3334110,16602174,25624291
(주)네오오토,212560,2011/12,,,,,,,,,,,,
(주)네오오토,212560,2012/12,,,,,,,,,,,,
(주)네오오토,212560,2013/12,,,,,,,,,,,,
(주)네오오토,212560,2014/12,,,,,,,,,,,,
(주)네오오토,212560,2015/12,,,,,,,,,,,,
(주)네오오토,212560,2016/12,,,,,,,,,,,,
(주)네오오토,212560,2017/12,,,,,,,,,,,,
(주)네오오토,212560,2018/12,,,,,,,,,,,,
(주)네오오토,212560,2019/12,,,,,,,,,,,,
(주)네오위즈,095660,2011/12,667748340,626224593,72509057,79184455,0,353291503,272933090,13.68,297.12,106795298,128949629,388554356
(주)네오위즈,095660,2012/12,674589550,625813964,5785127,103295983,0,337321468,288492496,0.92,3.5,110533910,137381090,304192083
(주)네오위즈,095660,2013/12,442897817,506848572,46864398,71675564,0,211021364,295827208,8.28,-13.32,95810930,99992324,342918327
(주)네오위즈,095660,2014/12,201029653,423334499,-8177160,41592774,0,138497147,284837352,-1.76,-69.18,29526267,74289479,223405397
(주)네오위즈,095660,2015/12,190070606,374371339,-21852100,62763716,0,110083479,264287860,-5.48,-46.48,15802494,85266514,106978913
(주)네오위즈,095660,2016/12,191038418,317438639,9853329,66528854,0,46384073,271054566,2.85,48.53,23471441,77174151,120811990
(주)네오위즈,095660,2017/12,174045348,304359379,-2143713,63637464,0,39611170,264748209,-0.69,-53.68,10872808,71234810,115565449
(주)네오위즈,095660,2018/12,215490230,366712258,33524295,89509958,0,67872548,298839710,9.99,107.45,22555606,88617776,211751275
(주)네오위즈,095660,2019/12,254498033,398001624,27623322,85930526,0,69123581,328878043,7.22,44.39,32567478,107636723,206639774
(주)네오위즈홀딩스,042420,2011/12,727227250,699856916,76477186,124834899,0,324866338,374990578,11.49,199.58,116011172,144790771,372906676
(주)네오위즈홀딩스,042420,2012/12,742971136,689645348,13920271,142499889,0,304490041,385155307,2,-6.34,108650699,151609381,317722003
(주)네오위즈홀딩스,042420,2013/12,512084970,588519102,59898207,107510027,0,172278621,416240481,9.37,-6.81,101248218,121145446,347911645
(주)네오위즈홀딩스,042420,2014/12,262205577,573964611,57500868,78784800,0,106476922,467487690,9.89,-61.17,39319220,87436183,290267912
(주)네오위즈홀딩스,042420,2015/12,199471968,570887893,49969692,69622423,0,78033866,492854028,8.73,-63.24,14452647,90148616,176715362
(주)네오위즈홀딩스,042420,2016/12,201698095,533357640,-8386452,68971185,0,54350324,479007316,-1.52,54.71,22359830,82554858,195708405
(주)네오위즈홀딩스,042420,2017/12,184864190,524777876,-6798711,71817101,0,48395657,476382219,-1.29,-52.47,10628248,75778197,189114329
(주)네오위즈홀딩스,042420,2018/12,228327081,590591987,43566139,102567279,0,74313743,516278245,7.81,98.9,21139486,95011803,293371354
(주)네오위즈홀딩스,042420,2019/12,253948130,622123554,40857864,94986655,0,72872632,549250922,6.74,39.16,29418403,110300513,310427569
(주)네오이뮨텍,950220,2019/12,0,121267683,-14197883,102148695,0,5381860,115885823,,,-16224166,16224166,11575255
(주)네오크레마,311390,2016/12,,,,,,,,,,,,
(주)네오크레마,311390,2017/12,,,,,,,,,,,,
(주)네오크레마,311390,2018/12,,,,,,,,,,,,
(주)네오크레마,311390,2019/12,19776649,47211442,1025691,6374697,0,9344908,37866534,2.17,0,665101,3888618,23447009
(주)네오티스,085910,2011/12,,,,,,,,,,,,
(주)네오티스,085910,2012/12,,,,,,,,,,,,
(주)네오티스,085910,2013/12,36116964,85206045,2426104,14371670,0,24542904,60663141,2.85,0,3432123,5054447,47783286
(주)네오티스,085910,2014/12,37658799,84630312,3063380,1064992,0,20652381,63977930,3.62,0,3995727,5160589,61234116
(주)네오티스,085910,2015/12,35730680,84946749,-3593014,8365779,0,25043360,59903389,-4.24,-49.75,2007867,4998443,54353120
(주)네오티스,085910,2016/12,40161938,84886956,-1601111,6925377,0,28539767,56347189,-1.89,26.04,2530772,5967864,51624131
(주)네오티스,085910,2017/12,43473210,81029245,-7249334,6713312,0,34949154,46080092,-8.74,29.06,3266173,5924233,49441999
(주)네오티스,085910,2018/12,45195339,86639875,3178419,10837883,0,42086572,44553303,3.79,43.69,4693123,5363975,49227628
(주)네오티스,085910,2019/12,42409365,86911739,1456670,11529225,0,43227797,43683942,1.68,-28.46,3357376,5549154,49898840
(주)네오팜,092730,2011/12,,,,,,,,,,,,
(주)네오팜,092730,2012/12,,,,,,,,,,,,
(주)네오팜,092730,2013/12,,,,,,,,,,,,
(주)네오팜,092730,2014/12,,,,,,,,,,,,
(주)네오팜,092730,2015/12,,,,,,,,,,,,
(주)네오팜,092730,2016/12,42368623,46509145,7742494,7612908,0,7938253,38570892,16.65,0,9552938,22323704,12802195
(주)네오팜,092730,2017/12,53633507,56694807,11559211,4244305,0,9112893,47581915,22.4,46.95,14037876,26105255,12647398
(주)네오팜,092730,2018/12,66274582,72928484,15369685,8421550,0,13641255,59287229,23.71,36.5,19161762,29174091,13991116
(주)네오팜,092730,2019/12,83240333,122741537,19245382,5515261,0,17048924,105692614,19.67,19.82,22960501,37143728,21061359
(주)네오펙트,290660,2017/12,4454463,10207611,-4389269,3895170,0,27394292,-17186680,,,-4222423,7104534,2192448
(주)네오펙트,290660,2018/12,5653093,35920416,-9634328,22172080,0,7668955,28251461,-26.82,0,-5238860,9415168,6619022
(주)네오펙트,290660,2019/12,12311251,47016455,-15875139,2965018,0,34461786,12554669,-38.28,0,-13648970,16875582,27222274
(주)네온테크,306620,2018/12,,,,,,,,,,,,
(주)네온테크,306620,2019/12,,,,,,,,,,,,
(주)네이블커뮤니케이션즈,153460,2011/12,,,,,,,,,,,,
(주)네이블커뮤니케이션즈,153460,2012/12,,,,,,,,,,,,
(주)네이블커뮤니케이션즈,153460,2013/12,,,,,,,,,,,,
(주)네이블커뮤니케이션즈,153460,2014/12,23696900,30322642,487174,4630266,0,5608723,24713919,1.61,0,132220,11715250,10491330
(주)네이블커뮤니케이션즈,153460,2015/12,,,,,,,,,,,,
(주)네이블커뮤니케이션즈,153460,2016/12,,,,,,,,,,,,
(주)네이블커뮤니케이션즈,153460,2017/12,,,,,,,,,,,,
(주)네이블커뮤니케이션즈,153460,2018/12,,,,,,,,,,,,
(주)네이블커뮤니케이션즈,153460,2019/12,,,,,,,,,,,,
(주)네이처셀,007390,2011/12,,,,,,,,,,,,
(주)네이처셀,007390,2012/12,,,,,,,,,,,,
(주)네이처셀,007390,2013/12,,,,,,,,,,,,
(주)네이처셀,007390,2014/12,,,,,,,,,,,,
(주)네이처셀,007390,2015/12,,,,,,,,,,,,
(주)네이처셀,007390,2016/12,,,,,,,,,,,,
(주)네이처셀,007390,2017/12,,,,,,,,,,,,
(주)네이처셀,007390,2018/12,,,,,,,,,,,,
(주)네이처셀,007390,2019/12,,,,,,,,,,,,
(주)네패스,033640,2011/12,276089822,319659039,-2295720,24549030,0,176251883,143407156,-0.71,-34.52,19031713,27822434,217105834
(주)네패스,033640,2012/12,290541326,338761029,11958578,20071639,0,181926761,156834268,3.63,117.84,41458626,36099739,240920318
(주)네패스,033640,2013/12,364128942,395087608,-45807816,27659569,0,278497181,116590427,-12.48,0,-920160,41377682,259085196
(주)네패스,033640,2014/12,328792875,385538915,-11628273,75984077,0,236100349,149438567,-2.98,0,6851009,39116256,234295461
(주)네패스,033640,2015/12,279220555,355858618,-16324419,47069255,0,217765775,138092844,-4.4,-43.41,3876809,49647856,249598822
(주)네패스,033640,2016/12,254535006,298597454,17966353,48895827,0,182776266,115821188,5.49,112.61,8242290,38880579,198451688
(주)네패스,033640,2017/12,285034101,308121193,3941829,47967806,0,187246466,120874727,1.3,134.22,19305346,42798576,203970139
(주)네패스,033640,2018/12,273317888,281991633,22949184,32311676,0,140785218,141206415,7.78,14.11,22028888,41187256,186006673
(주)네패스,033640,2019/12,356317076,521648374,31091671,113373631,0,331008677,190639697,7.74,179.59,61591419,52131231,328132736
(주)네패스아크,330860,2019/12,,,,,,,,,,,,
(주)넥스턴바이오사이언스,089140,2011/12,,,,,,,,,,,,
(주)넥스턴바이오사이언스,089140,2012/12,,,,,,,,,,,,
(주)넥스턴바이오사이언스,089140,2013/12,,,,,,,,,,,,
(주)넥스턴바이오사이언스,089140,2014/12,,,,,,,,,,,,
(주)넥스턴바이오사이언스,089140,2015/12,,,,,,,,,,,,
(주)넥스턴바이오사이언스,089140,2016/12,,,,,,,,,,,,
(주)넥스턴바이오사이언스,089140,2017/12,,,,,,,,,,,,
(주)넥스턴바이오사이언스,089140,2018/12,,,,,,,,,,,,
(주)넥스턴바이오사이언스,089140,2019/12,,,,,,,,,,,,
(주)넥스트아이,137940,2011/12,,,,,,,,,,,,
(주)넥스트아이,137940,2012/12,25700825,34121513,4846342,2471880,0,4713338,29408175,14.2,0,6881417,3994055,10783939
(주)넥스트아이,137940,2013/12,27906402,40616025,4256862,6986986,0,6934569,33681455,11.39,-22.83,5310652,4963404,16317695
(주)넥스트아이,137940,2014/12,29162012,44377477,3488533,4672382,0,7700133,36677344,8.21,-28.93,3774180,5633466,19922370
(주)넥스트아이,137940,2015/12,26565766,46268860,3027494,5312189,0,7566782,38702078,6.68,-27.37,2741035,5949613,23321960
(주)넥스트아이,137940,2016/12,39439948,98887814,3542939,20468188,0,33455791,65432023,4.88,34.84,3696037,7227156,33148895
(주)넥스트아이,137940,2017/12,59482937,138956473,-2700789,29138527,0,63670643,75285830,-2.27,-65.09,1290427,17712896,51049868
(주)넥스트아이,137940,2018/12,87218818,177572044,-6984417,75567079,0,58798784,118773260,-4.41,549.52,8381537,22715617,54690275
(주)넥스트아이,137940,2019/12,87989318,174552667,-3034500,55946661,0,62698966,111853701,-1.72,-55.97,3690399,20240281,53622243
(주)넥스트엔터테인먼트월드,160550,2013/12,126443565,117497620,18869352,36138267,0,86111814,31385805,,,19109976,12023923,21812357
(주)넥스트엔터테인먼트월드,160550,2014/12,61981056,179333543,3053001,107150744,0,50141403,129192140,1.7,0,6063352,8465295,27297576
(주)넥스트엔터테인먼트월드,160550,2015/12,82586150,200430116,917304,77076354,0,67475675,132954441,0.48,0,-2526524,11273746,32622494
(주)넥스트엔터테인먼트월드,160550,2016/12,125723993,230523945,3565697,58051642,0,93866680,136657265,1.65,0,6642150,19161163,79297307
(주)넥스트엔터테인먼트월드,160550,2017/12,94538544,256463072,-7461325,37639601,0,125719615,130743457,-3.06,-177.64,-5157021,26108291,104032145
(주)넥스트엔터테인먼트월드,160550,2018/12,161222834,256522672,-14763933,66088155,0,127429815,129092858,-5.76,0,-10606138,37880156,121749463
(주)넥스트엔터테인먼트월드,160550,2019/12,149180097,313341346,-11086371,63387371,0,191470119,121871227,-3.89,0,-8149288,36454468,150667177
(주)넥스틴,348210,2014/12,,,,,,,,,,,,
(주)넥스틴,348210,2015/12,,,,,,,,,,,,
(주)넥스틴,348210,2016/12,,,,,,,,,,,,
(주)넥스틴,348210,2017/12,,,,,,,,,,,,
(주)넥스틴,348210,2018/12,12928806,19034408,-228843,3563918,0,15696205,3338202,-1.2,0,-415481,5574998,4794731
(주)넥스틴,348210,2019/12,9393623,18466013,-2597727,2776588,0,17027648,1438365,-13.85,0,-1759915,6017039,3766545
(주)넥슨게임즈,225570,2015/12,,,,,,,,,,,,
(주)넥슨게임즈,225570,2016/12,,,,,,,,,,,,
(주)넥슨게임즈,225570,2017/12,,,,,,,,,,,,
(주)넥슨게임즈,225570,2018/12,,,,,,,,,,,,
(주)넥슨게임즈,225570,2019/12,,,,,,,,,,,,
(주)넵튠,217270,2015/12,,,,,,,,,,,,
(주)넵튠,217270,2016/12,18335549,47885328,-3993819,8979864,0,8943521,38941807,-8.34,0,-3118452,21454001,36226076
(주)넵튠,217270,2017/12,20528450,110288332,32090781,6670072,0,27834362,82453970,40.58,0,-8615886,29144336,97946403
(주)넵튠,217270,2018/12,18174243,129607837,-36924774,5518353,0,60801263,68806574,-30.78,0,-18370835,36545078,115455405
(주)넵튠,217270,2019/12,18037054,115667487,-20788823,8240669,0,53664369,62003118,-16.95,0,-10119370,28156424,102937796
(주)노랑풍선,104620,2011/12,,,,,,,,,,,,
(주)노랑풍선,104620,2012/12,,,,,,,,,,,,
(주)노랑풍선,104620,2013/12,,,,,,,,,,,,
(주)노랑풍선,104620,2014/12,,,,,,,,,,,,
(주)노랑풍선,104620,2015/12,,,,,,,,,,,,
(주)노랑풍선,104620,2016/12,,,,,,,,,,,,
(주)노랑풍선,104620,2017/12,,,,,,,,,,,,
(주)노랑풍선,104620,2018/12,92775360,98461420,4486046,16423120,0,58294866,40166554,4.56,0,3545045,89230315,47945027
(주)노랑풍선,104620,2019/12,76779803,114981929,-1655833,17730520,0,58771043,56210886,-1.55,-158.07,-2058522,78838325,49710149
(주)노바렉스,194700,2011/12,,,,,,,,,,,,
(주)노바렉스,194700,2012/12,,,,,,,,,,,,
(주)노바렉스,194700,2013/12,,,,,,,,,,,,
(주)노바렉스,194700,2014/12,,,,,,,,,,,,
(주)노바렉스,194700,2015/12,,,,,,,,,,,,
(주)노바렉스,194700,2016/12,77125931,60206630,9196314,17870906,0,15448738,44757892,15.27,0,10273527,5380023,19771107
(주)노바렉스,194700,2017/12,80853618,71798441,7952555,21721995,0,19460356,52338084,12.05,-3.66,9897600,7135790,26193009
