,회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS),매출액(수익)(*)(IFRS연결),매출액증가율
2129,오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,16-Dec,,160577326,
2130,오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,17-Dec,,197713108,23.12641699
2131,오로라월드(주),39830,16-Dec,105152416,143388139,
2132,오로라월드(주),39830,17-Dec,110768325,143612127,0.156210968
2133,오상자이엘(주),53980,16-Dec,60257411,60762691,
2134,오상자이엘(주),53980,17-Dec,62355803,66950982,10.18435968
2135,오성첨단소재(주),52420,16-Dec,44416709,44968625,
2136,오성첨단소재(주),52420,17-Dec,44357524,44689681,-0.620308048
2137,오션브릿지(주),241790,16-Dec,34987670,34987670,
2138,오션브릿지(주),241790,17-Dec,51481824,56032967,60.1506102
2139,오스템임플란트(주),48260,16-Dec,256942169,344582038,
2140,오스템임플란트(주),48260,17-Dec,288691851,397790874,15.44155822
2141,옴니시스템(주),57540,16-Dec,54854284,69702655,
2142,옴니시스템(주),57540,17-Dec,95095317,120638419,73.07578743
2143,옵티시스(주),109080,16-Dec,17126539,17126539,
2144,옵티시스(주),109080,17-Dec,17931058,17931058,4.69749901
2145,와이더블유(주),51390,16-Dec,29466645,29520931,
2146,와이더블유(주),51390,17-Dec,26435740,26435740,-10.45085943
2147,와이아이케이(주),232140,16-Dec,,0,
2148,와이아이케이(주),232140,17-Dec,150503664,150491664,inf
2149,와이엠씨(주),155650,16-Dec,117257580,122808109,
2150,와이엠씨(주),155650,17-Dec,145208434,154022566,25.41726052
2151,와이엠티(주),251370,16-Dec,30493551,49939561,
2152,와이엠티(주),251370,17-Dec,47062881,69192110,38.55169852
2153,와토스코리아(주),79000,16-Dec,17708869,17708869,
2154,와토스코리아(주),79000,17-Dec,21421426,21421426,20.9643936
2155,우리바이오(주),82850,16-Dec,43442272,1533518881,
2156,우리바이오(주),82850,17-Dec,55252469,1474632347,-3.839961459
2157,우리산업(주),215360,16-Dec,258789641,258789641,
2158,우리산업(주),215360,17-Dec,272473269,279396173,7.962657207
2159,우리산업홀딩스(주),72470,16-Dec,1543284,320883363,
2160,우리산업홀딩스(주),72470,17-Dec,1398171,332838238,3.725613846
2161,우리손에프앤지농업회사법인(주),73560,16-Dec,75729688,186697990,
2162,우리손에프앤지농업회사법인(주),73560,17-Dec,82809120,209731269,12.33718638
2163,우리엔터프라이즈(주),37400,16-Dec,36972984,1563934952,
2164,우리엔터프라이즈(주),37400,17-Dec,28563979,1496166599,-4.333195119
2165,우리이앤엘(주),153490,16-Dec,134674936,147083679,
2166,우리이앤엘(주),153490,17-Dec,138621577,158647596,7.862134724
2167,우림피티에스(주),101170,16-Dec,45674958,45674958,
2168,우림피티에스(주),101170,17-Dec,54162142,54162142,18.58170072
2169,우수AMS(주),66590,16-Dec,197254061,241835491,
2170,우수AMS(주),66590,17-Dec,180312608,228059906,-5.696262754
2171,우원개발(주),46940,16-Dec,202823613,207133307,
2172,우원개발(주),46940,17-Dec,177070075,183640678,-11.34179208
2173,우진비앤지(주),18620,16-Dec,24235437,24235437,
2174,우진비앤지(주),18620,17-Dec,22933553,22933553,-5.371819786
2175,원텍(주),216280,16-Dec,31842350,31842350,
2176,원텍(주),216280,17-Dec,43352446,43362200,36.17776326
2177,원풍물산(주),8290,16-Dec,46367137,46367137,
2178,원풍물산(주),8290,17-Dec,44115323,44115323,-4.856487042
2179,위즈코프(주),38620,16-Dec,29645403,29645403,
2180,위즈코프(주),38620,17-Dec,31108388,36272381,22.35415049
2181,유네코(주),64510,16-Dec,19968159,22960526,
2182,유네코(주),64510,17-Dec,20232842,23710740,3.267407724
2183,유니셈(주),36200,16-Dec,112693049,115417105,
2184,유니셈(주),36200,17-Dec,205257408,209284354,81.32871553
2185,유니슨(주),18000,16-Dec,58075223,52519512,
2186,유니슨(주),18000,17-Dec,185584191,186653299,255.3980071
2187,유비벨록스(주),89850,16-Dec,80168077,96448027,
2188,유비벨록스(주),89850,17-Dec,85930798,99361947,3.021233394
2189,유아이엘(주),49520,16-Dec,249132666,444330193,
2190,유아이엘(주),49520,17-Dec,183466914,479784155,7.979192627
2191,유진기업(주),23410,16-Dec,710926253,1074645854,
2192,유진기업(주),23410,17-Dec,827817372,1299043715,20.88109866
2193,이노시스(주),56090,16-Dec,17754583,11687568,
2194,이노시스(주),56090,17-Dec,12561348,13293960,13.74445051
2195,이니텍(주),53350,16-Dec,67253528,231386225,
2196,이니텍(주),53350,17-Dec,63790510,243737677,5.338023904
2197,이스트아시아홀딩스인베스트먼트리미티드,900110,16-Dec,,108423207,
2198,이스트아시아홀딩스인베스트먼트리미티드,900110,17-Dec,,98727569,-8.942401049
2199,이에스산업(주),241510,16-Dec,,0,
2200,이에스산업(주),241510,17-Dec,,0,
2201,이엘케이(주),94190,16-Dec,174795155,174550542,
2202,이엘케이(주),94190,17-Dec,249605814,250977626,43.78507401
2203,이엠코리아(주),95190,16-Dec,75303938,102552273,
2204,이엠코리아(주),95190,17-Dec,87220106,104620012,2.016278079
2205,이원컴포텍(주),88290,16-Dec,31851111,37299791,
2206,이원컴포텍(주),88290,17-Dec,36564582,40900352,9.65303264
2207,이트론(주),96040,16-Dec,25705833,25705833,
2208,이트론(주),96040,17-Dec,15563155,15563155,-39.45671786
2209,이화공영(주),1840,16-Dec,165041524,165041524,
2210,이화공영(주),1840,17-Dec,210777239,210777239,27.71164122
2211,이화전기공업(주),24810,16-Dec,45745866,45745866,
2212,이화전기공업(주),24810,17-Dec,47381131,47381131,3.574672737
2213,인베니아(주),79950,16-Dec,151449990,151506152,
2214,인베니아(주),79950,17-Dec,182181075,182175707,20.24310868
2215,인선이엔티(주),60150,16-Dec,71074018,135518950,
2216,인선이엔티(주),60150,17-Dec,74522704,160280182,18.27141665
2217,인크로스(주),216050,16-Dec,31454021,31454021,
2218,인크로스(주),216050,17-Dec,35094262,36750462,16.838677
2219,인탑스(주),49070,16-Dec,135532968,617419001,
2220,인탑스(주),49070,17-Dec,167660485,687484774,11.34817245
2221,인포뱅크(주),39290,16-Dec,80338390,109764572,
2222,인포뱅크(주),39290,17-Dec,79879472,119101607,8.506419539
2223,인화정공(주),101930,16-Dec,45527575,95773760,
2224,인화정공(주),101930,17-Dec,41818110,103511365,8.079044824
2225,잉글우드랩(주),950140,16-Dec,0,79182410,
2226,잉글우드랩(주),950140,17-Dec,78197408,87135463,10.04396431
2227,자안바이오(주),221610,16-Dec,32675619,55380057,
2228,자안바이오(주),221610,17-Dec,25552670,45797046,-17.30408295
2229,자이글(주),234920,16-Dec,102001507,102001507,
2230,자이글(주),234920,17-Dec,82404538,82503007,-19.11589404
2231,재영솔루텍(주),49630,16-Dec,116976188,138836151,
2232,재영솔루텍(주),49630,17-Dec,116281302,132551844,-4.52641978
2233,제너셈(주),217190,16-Dec,17807553,17807553,
2234,제너셈(주),217190,17-Dec,27665507,27665507,55.3582741
2235,제룡산업(주),147830,16-Dec,35207645,35207645,
2236,제룡산업(주),147830,17-Dec,34296565,34296565,-2.587733431
2237,제룡전기(주),33100,16-Dec,39878449,39878449,
2238,제룡전기(주),33100,17-Dec,47658363,47658363,19.50906867
2239,제이더블유신약(주),67290,16-Dec,78392265,83384684,
2240,제이더블유신약(주),67290,17-Dec,70485280,76842748,-7.845488747
2241,제이스코홀딩스(주),23440,16-Dec,37855279,37855279,
2242,제이스코홀딩스(주),23440,17-Dec,31008596,31008596,-18.0864682
2243,제이씨케미칼(주),137950,16-Dec,153804664,154841094,
2244,제이씨케미칼(주),137950,17-Dec,155078140,171757136,10.92477556
2245,제이씨현시스템(주),33320,16-Dec,155242706,189796639,
2246,제이씨현시스템(주),33320,17-Dec,229175438,284463568,49.87808504
2247,제이엔케이히터(주),126880,16-Dec,106772446,143538354,
2248,제이엔케이히터(주),126880,17-Dec,96715708,119417582,-16.80440895
2249,제이엠아이(주),33050,16-Dec,16685967,111661318,
2250,제이엠아이(주),33050,17-Dec,15146855,117723560,5.42913348
2251,제이엠티(주),94970,16-Dec,99569337,96453932,
2252,제이엠티(주),94970,17-Dec,115432823,148025185,53.4672376
2253,조광아이엘아이(주),44060,16-Dec,24499975,24499975,
2254,조광아이엘아이(주),44060,17-Dec,20324881,20369538,-16.85894373
2255,조아제약(주),34940,16-Dec,53967907,55550555,
2256,조아제약(주),34940,17-Dec,57172020,58865464,5.967373323
2257,주성엔지니어링(주),36930,16-Dec,266960505,268011411,
2258,주성엔지니어링(주),36930,17-Dec,272535493,272687423,1.74470631
2259,줌인터넷(주),239340,16-Dec,,0,
2260,줌인터넷(주),229480,16-Dec,19291152,19291152,inf
2261,줌인터넷(주),229480,17-Dec,22368370,22368370,15.95144759
2262,줌인터넷(주),239340,17-Dec,,0,-100
2263,지나인제약(주),78650,16-Dec,94977197,93027788,
2264,지나인제약(주),78650,17-Dec,83867144,82030966,-11.82100772
2265,지니언스(주),263860,16-Dec,20614791,20614791,
2266,지니언스(주),263860,17-Dec,20812400,20812400,0.958578721
2267,지더블유바이텍(주),36180,16-Dec,28818348,28818348,
2268,지더블유바이텍(주),36180,17-Dec,34982098,34982098,21.3882836
2269,지스마트글로벌(주),114570,16-Dec,90159753,90159753,
2270,지스마트글로벌(주),114570,17-Dec,96155431,96155431,6.650060366
2271,지에이치신소재(주),130500,16-Dec,45695312,55030268,
2272,지에이치신소재(주),130500,17-Dec,43104718,54476127,-1.006974925
2273,지엔원에너지(주),270520,17-Dec,,0,
2274,지엘팜텍(주),204840,16-Dec,4635602,4635602,
2275,지엘팜텍(주),204840,17-Dec,2413833,2413833,-47.92838125
2276,진양제약(주),7370,16-Dec,36132341,36132341,
2277,진양제약(주),7370,17-Dec,43449787,43449787,20.25179049
2278,차이나그레이트스타인터내셔널리미티드,900040,16-Dec,,578252712,
2279,차이나그레이트스타인터내셔널리미티드,900040,17-Dec,,509270923,-11.92934984
2280,차이나크리스탈신소재홀딩스,900250,16-Dec,,65044270,
2281,차이나크리스탈신소재홀딩스,900250,17-Dec,,71468293,9.876385729
2282,차이나하오란리사이클링유한공사,900090,16-Dec,,412460583,
2283,차이나하오란리사이클링유한공사,900090,17-Dec,,392336566,-4.879015797
2284,참존글로벌(주),158310,16-Dec,3796332,5153311,
2285,참존글로벌(주),158310,17-Dec,10050862,13466507,161.3175685
2286,참좋은여행(주),94850,16-Dec,73515202,73515202,
2287,참좋은여행(주),94850,17-Dec,56507195,56507195,-23.13536049
2288,카페24(주),42000,16-Dec,,0,
2289,카페24(주),42000,17-Dec,115369520,142577728,inf
2290,커머스마이너 (주),223310,16-Dec,32856768,32856768,
2291,커머스마이너 (주),223310,17-Dec,14673045,15183138,-53.78992237
2292,컬러레이홀딩스,900310,16-Dec,,40289983,
2293,컬러레이홀딩스,900310,17-Dec,,47726790,18.45820337
2294,케이디켐(주),221980,16-Dec,47380810,47698743,
2295,케이디켐(주),221980,17-Dec,50221511,50987523,6.894898677
2296,케이만금세기차륜집단유한공사,900280,16-Dec,,91005044,
2297,케이만금세기차륜집단유한공사,900280,17-Dec,,106115277,16.60373133
2298,케이맥(주),43290,16-Dec,89216787,89521275,
2299,케이맥(주),43290,17-Dec,89638146,89941257,0.469142112
2300,케이비아이메탈(주),24840,16-Dec,358349653,358349653,
2301,케이비아이메탈(주),24840,17-Dec,459640265,471145212,31.47639688
2302,케이에이치건설(주),226360,16-Dec,,0,
2303,케이에이치건설(주),226360,17-Dec,35293973,35293973,inf
2304,케이에이치전자(주),111870,16-Dec,56917365,57243847,
2305,케이에이치전자(주),111870,17-Dec,47157690,47361093,-17.2643079
2306,케이엠제약(주),225430,16-Dec,,0,
2307,케이엠제약(주),225430,17-Dec,,0,
2308,케이지이티에스(주),151860,16-Dec,95363023,95363023,
2309,케이지이티에스(주),151860,17-Dec,108801442,108801442,14.09185508
2310,케이피엑스라이프사이언스(주),114450,16-Dec,43304292,43304292,
2311,케이피엑스라이프사이언스(주),114450,17-Dec,42584727,42584727,-1.661648226
2312,코나아이(주),52400,16-Dec,107913438,117903904,
2313,코나아이(주),52400,17-Dec,88611593,102138313,-13.37155977
2314,코드네이처(주),78940,16-Dec,4587725,8473811,
2315,코드네이처(주),78940,17-Dec,1624173,18635266,119.9159977
2316,코리아에프티(주),123410,16-Dec,157203553,366664070,
2317,코리아에프티(주),123410,17-Dec,147764685,348133702,-5.053772517
2318,코스맥스엔비티(주),222040,16-Dec,115869470,120781170,
2319,코스맥스엔비티(주),222040,17-Dec,121332945,136351049,12.8909821
2320,코아스템(주),166480,16-Dec,2572013,17953024,
2321,코아스템(주),166480,17-Dec,2693442,18094301,0.786925924
2322,코오롱생명과학(주),102940,16-Dec,158284401,158284401,
2323,코오롱생명과학(주),102940,17-Dec,118102021,118102021,-25.38619077
2324,코오롱티슈진(주),950160,16-Dec,13294675,13294675,
2325,코오롱티슈진(주),950160,17-Dec,3192234,3192234,-75.98862703
2326,코웰패션(주),33290,16-Dec,145617428,249687566,
2327,코웰패션(주),33290,17-Dec,132917951,309437182,23.92975227
2328,코위버(주),56360,16-Dec,58702718,58702718,
2329,코위버(주),56360,17-Dec,54279995,54336132,-7.438473292
2330,콜마비앤에이치(주),200130,16-Dec,255993785,256009785,
2331,콜마비앤에이치(주),200130,17-Dec,298931425,419806573,63.9806748
2332,큐렉소(주),60280,16-Dec,30060747,30060747,
2333,큐렉소(주),60280,17-Dec,33483882,33483882,11.38739167
2334,크로바하이텍(주),43590,16-Dec,52557925,60226943,
2335,크로바하이텍(주),43590,17-Dec,51224613,57549187,-4.446109775
2336,크루셜텍(주),114120,16-Dec,316831953,320033254,
2337,크루셜텍(주),114120,17-Dec,164520800,172701652,-46.03634159
2338,크리스탈지노믹스(주),83790,16-Dec,11126480,14524949,
2339,크리스탈지노믹스(주),83790,17-Dec,8492032,12175118,-16.17789501
2340,키네마스터(주),139670,16-Dec,9279719,9342322,
2341,키네마스터(주),139670,17-Dec,9977766,10098222,8.091136229
2342,테고사이언스(주),191420,16-Dec,8343010,8343010,
2343,테고사이언스(주),191420,17-Dec,8602196,8642115,3.585096985
2344,테라사이언스(주),73640,16-Dec,22665503,22665503,
2345,테라사이언스(주),73640,17-Dec,24030813,24030813,6.023735719
2346,티제이미디어(주),32540,16-Dec,72789215,77945341,
2347,티제이미디어(주),32540,17-Dec,77779010,83637582,7.302862399
2348,티케이지애강(주),22220,16-Dec,69283697,69283697,
2349,티케이지애강(주),22220,17-Dec,78234490,78234490,12.91904645
2350,팅크웨어(주),84730,16-Dec,179019992,185038714,
2351,팅크웨어(주),84730,17-Dec,187816531,197920594,6.961721535
2352,파나케이아(주),58530,16-Dec,29605264,59798412,
2353,파나케이아(주),58530,17-Dec,41311639,96694384,61.7005883
2354,패션플랫폼(주),225590,16-Dec,,0,
2355,패션플랫폼(주),225590,17-Dec,,0,
2356,풍국주정공업(주),23900,16-Dec,50710006,96762579,
2357,풍국주정공업(주),23900,17-Dec,50195733,107554087,11.15256343
2358,피씨엘(주),241820,16-Dec,588754,588754,
2359,피씨엘(주),241820,17-Dec,506145,506145,-14.03115733
2360,피아이첨단소재(주),178920,16-Dec,153056952,153056952,
2361,피아이첨단소재(주),178920,17-Dec,216379449,216379449,41.37185288
2362,피앤씨테크(주),237750,16-Dec,28072115,28072115,
2363,피앤씨테크(주),237750,17-Dec,29829395,29829395,6.259877462
2364,피에스케이홀딩스(주),31980,16-Dec,140248959,163071754,
2365,피에스케이홀딩스(주),31980,17-Dec,251543817,275390545,68.87691353
2366,피에스텍(주),2230,16-Dec,50707843,50707843,
2367,피에스텍(주),2230,17-Dec,70833779,70833779,39.68998642
2368,피에이치에이(주),43370,16-Dec,667100217,1222491908,
2369,피에이치에이(주),43370,17-Dec,617166173,1053836517,-13.79603332
2370,하나마이크론(주),67310,16-Dec,190480064,252294498,
2371,하나마이크론(주),67310,17-Dec,259183617,365813664,44.99470535
2372,하나머티리얼즈(주),166090,16-Dec,61280726,61280726,
2373,하나머티리얼즈(주),166090,17-Dec,102914201,102914201,67.93893891
2374,하이록코리아(주),13030,16-Dec,169615369,177120063,
2375,하이록코리아(주),13030,17-Dec,178137893,182699987,3.150362475
2376,하이즈항공(주),221840,16-Dec,32862640,32862640,
2377,하이즈항공(주),221840,17-Dec,41116758,44684830,35.97455956
2378,한국기업평가(주),34950,16-Dec,42847417,74261681,
2379,한국기업평가(주),34950,17-Dec,44543251,78518123,5.731680111
2380,한국맥널티(주),222980,16-Dec,32505046,32505046,
2381,한국맥널티(주),222980,17-Dec,32906558,32906558,1.235229755
2382,한국선재(주),25550,16-Dec,142921919,153374570,
2383,한국선재(주),25550,17-Dec,151466095,166652792,8.657381729
2384,한국알콜산업(주),17890,16-Dec,183824399,188568376,
2385,한국알콜산업(주),17890,17-Dec,207028807,212403478,12.64003143
2386,한국전자금융(주),63570,16-Dec,138114376,215501525,
2387,한국전자금융(주),63570,17-Dec,153091197,241043736,11.85245023
2388,한국전자인증(주),41460,16-Dec,26473889,26595766,
2389,한국전자인증(주),41460,17-Dec,26685497,26724833,0.485291531
2390,한국정밀기계(주),101680,16-Dec,23000968,23000968,
2391,한국정밀기계(주),101680,17-Dec,44688539,44688539,94.28981859
2392,한국정보공학(주),39740,16-Dec,112055665,128523179,
2393,한국정보공학(주),39740,17-Dec,143411686,161555482,25.70143631
2394,한국정보인증(주),53300,16-Dec,34922138,34922138,
2395,한국정보인증(주),53300,17-Dec,36125042,36125042,3.444531374
2396,한국정보통신(주),25770,16-Dec,333129563,336422790,
2397,한국정보통신(주),25770,17-Dec,373961730,376594860,11.94094788
2398,한국컴퓨터(주),54040,16-Dec,235604156,235604156,
2399,한국컴퓨터(주),54040,17-Dec,162132936,221319648,-6.062927005
2400,한라아이엠에스(주),92460,16-Dec,41635145,42513062,
2401,한라아이엠에스(주),92460,17-Dec,34577553,35378782,-16.78138357
2402,한솔아이원스(주),114810,16-Dec,84990677,84990677,
2403,한솔아이원스(주),114810,17-Dec,129568011,129568011,52.44967516
2404,한솔인티큐브(주),70590,16-Dec,77132900,77132900,
2405,한솔인티큐브(주),70590,17-Dec,46301777,46301777,-39.97142983
2406,한양디지텍(주),78350,16-Dec,86461622,88175729,
2407,한양디지텍(주),78350,17-Dec,74134567,76688604,-13.02753618
2408,한양이엔지(주),45100,16-Dec,475552059,536867696,
2409,한양이엔지(주),45100,17-Dec,638243089,714004565,32.99451063
2410,한일네트웍스(주),46110,16-Dec,88704626,122394392,
2411,한일네트웍스(주),46110,17-Dec,116061654,116066758,-5.169872489
2412,한일단조공업(주),24740,16-Dec,103812359,120845108,
2413,한일단조공업(주),24740,17-Dec,114635605,133267253,10.27939418
2414,한일사료(주),5860,16-Dec,99846700,310016812,
2415,한일사료(주),5860,17-Dec,93701821,299151587,-3.504721221
2416,한일화학공업(주),7770,16-Dec,88647112,146757126,
2417,한일화학공업(주),7770,17-Dec,109759551,151880210,3.490858768
2418,한창산업(주),79170,16-Dec,47474017,47474017,
2419,한창산업(주),79170,17-Dec,53948354,53948354,13.63764309
2420,해성산업(주),34810,16-Dec,12107551,12107551,
2421,해성산업(주),34810,17-Dec,12199589,12199589,0.760170244
2422,해성옵틱스(주),76610,16-Dec,361369170,367152777,
2423,해성옵틱스(주),76610,17-Dec,267168504,342535059,-6.705033856
2424,헝셩그룹유한회사,900270,16-Dec,,199240486,
2425,헝셩그룹유한회사,900270,17-Dec,,200754058,0.759670903
2426,현대바이오사이언스(주),48410,16-Dec,30490444,36101390,
2427,현대바이오사이언스(주),48410,17-Dec,27712575,31970193,-11.44331839
2428,현대에이치티(주),39010,16-Dec,87826648,87831813,
2429,현대에이치티(주),39010,17-Dec,117345893,117354961,33.61327404
2430,현대정보기술(주),26180,16-Dec,167772763,167791516,
2431,현대정보기술(주),26180,17-Dec,154712582,157432210,-6.173915253
2432,현우산업(주),92300,16-Dec,119109131,119109131,
2433,현우산업(주),92300,17-Dec,127420218,127420218,6.977707696
2434,현진소재(주),53660,16-Dec,172856664,172856664,
2435,현진소재(주),53660,17-Dec,137779357,137779357,-20.29271316
2436,화성밸브(주),39610,16-Mar,50312417,50312417,
2437,화성밸브(주),39610,17-Mar,54738663,54738663,8.797522091
2438,화일약품(주),61250,16-Dec,111518584,111518584,
2439,화일약품(주),61250,17-Dec,102463309,102463309,-8.119969493
2440,휴림네트웍스(주),192410,16-Dec,15196061,15256623,
2441,휴림네트웍스(주),192410,17-Dec,27627325,34493107,126.0861201
2442,휴림로봇(주),90710,16-Dec,44161585,45094012,
2443,휴림로봇(주),90710,17-Dec,69482854,71499983,58.55759962
2444,휴마시스(주),205470,16-Dec,,0,
2445,휴마시스(주),205470,17-Dec,8508328,8508328,inf
2446,휴젤(주),145020,16-Dec,51911755,124189444,
2447,휴젤(주),145020,17-Dec,94364854,182085497,46.6191418
2448,흥구석유(주),24060,16-Dec,143840909,143840909,
2449,흥구석유(주),24060,17-Dec,155516614,155516614,8.117096229
